"","Song","Artist"
"1","Loca","Shakira;El Cata"
"2","Only girl (In the world)","Rihanna"
"3","Love the way you lie","Eminem;Rihanna"
"4","Cry cry","Oceana"
"5","Barbie de extrarradio","Melendi"
"6","Dynamite","Taio Cruz"
"7","Just the way you are","Bruno Mars"
"8","Club can't handle me","Flo Rida;David Guetta"
"9","El secreto de las tortugas","Maldita Nerea"
"10","Castillo de arena","El Pescao;Ana Cañas"
"11","Get outta my way","Kylie Minogue"
"12","Con la mano levantá","Macaco;Estopa"
"13","Alejandro","Lady GaGa"
"14","No te invite a dormir","Nena Daconte"
"15","Dj got us fallin' in love","Usher"
"16","Teenage dream","Katy Perry"
"17","Lola soledad","Alejandro Sanz"
"18","The flood","Take That"
"19","16 añitos","Dani Martín"
"20","Y no regresas","Juanes"
"21","The time (Dirty bit)","The Black Eyed Peas"
"22","Cama vacía","Pignoise"
"23","Cooler than me","Mike Posner"
"24","Take it off","Ke$ha"
"25","Well well well","Duffy"
"26","Stay the night","James Blunt"
"27","Lo mejor de mi vida eres tú","Ricky Martin;Natalia Jiménez"
"28","Billionaire","Travie McCoy;Bruno Mars"
"29","Memories","David Guetta;Kid Cudi"
"30","Hold my hand","Michael Jackson;Akon"
"31","Otra oportunidad","Preciados"
"32","I'm a number","Robert Ramírez"
"33","Need you now","Lady Antebellum"
"34","What do you got?","Bon Jovi"
"35","This is my life","Edward Maya;Vika Jigulina"
"36","Fuck you","Cee Lo Green"
"37","Déjà vu","Inna;Bob Taylor;Play & Win"
"38","I like it","Enrique Iglesias"
"39","Hey, soul sister","Train"
"40","In my head","Jason Derülo"
