"","Song","Artist"
"1","Chained to the rhythm","Katy Perry;Skip Marley"
"2","Súbeme la radio","Enrique Iglesias;Descemer Bueno;Zion & Lennox"
"3","Despacito","Luis Fonsi;Daddy Yankee"
"4","Shape of you","Ed Sheeran"
"5","It ain't me","Kygo;Selena Gomez"
"6","Something just like this","The Chainsmokers;Coldplay"
"7","I feel it coming","The Weeknd;Daft Punk"
"8","Tuesday","Burak Yeter;Danelle Sandoval"
"9","Tambores de guerra","Manuel Carrasco"
"10","Way down we go","Kaleo"
"11","Scared to be lonely","Dua Lipa;Martin Garrix"
"12","Sexual",NA
"13","Hey baby","Diplo;Dimitri Vegas & Like Mike;Deb's Daughter"
"14","That's what I like","Bruno Mars"
"15","Sigo extrañándote","J Balvin"
"16","Move your body (Single mix)","Sia"
"17","Call on me","Starley;Ryan Riback"
"18","In your bed","Blas Cantó"
"19","Shed a light","David Guetta;Robin Schulz;Cheat Codes"
"20","Casi humanos","Dvicio"
"21","You don't know me","Jax Jones;Raye"
"22","Rockabye","Clean Bandit;Anne-Marie;Sean Paul"
"23","Aire",NA
"24","I got you","Bebe Rexha"
"25","Me llamas","Piso 21;Maluma"
"26","Amor con hielo","Morat"
"27","Hum","Sweet California;Juan Magán"
"28","Human","Rag'n'Bone Man"
"29","Green light","Lorde"
"30","Lumbra","Cali y El Dandee;Shaggy"
"31","Do it for your lover","Manel Navarro"
"32","Siglo XX","Sidonie"
"33","Ciao adiós","Anne-Marie"
"34","Just hold on","Louis Tomlinson;Steve Aoki"
"35","Solo si es contigo","Bombai;Bebe"
"36","La lluvia en los zapatos","Leiva"
"37","Espectacular","Fangoria"
"38","I don't wanna live forever","Zayn Malik;Taylor Swift"
"39","París","Dani Martín"
"40","Reggaetón lento (Bailemos)","CNCO"
