"","Song","Artist"
"1","Tanto","Pablo Alborán"
"2","Set fire to the rain","Adele"
"3","We are never ever getting back together","Taylor Swift"
"4","Se vende","Alejandro Sanz"
"5","Wide awake","Katy Perry"
"6","Te voy a esperar","Juan Magán;Belinda"
"7","Whistle","Flo Rida"
"8","Call me maybe","Carly Rae Jepsen"
"9","Don't give up my game","Auryn"
"10","Girl on fire","Alicia Keys"
"11","Noche de estrellas","Jose de Rico & Henry Méndez;Jay Santos"
"12","Diamonds","Rihanna"
"13","Lágrimas desordenadas","Melendi"
"14","Pan y mantequilla","Efecto Pasillo"
"15","Drive by","Train"
"16","Live while we're young","One Direction"
"17","Candy","Robbie Williams"
"18","We are young","Fun.;Janelle Monaé"
"19","Don't wake me up","Chris Brown"
"20","Blow me (One last kiss)","P!nk"
"21","Don't stop the party","Pitbull;TJR"
"22","Chasing the sun","The Wanted"
"23","Celebrating life","Xuso Jones"
"24","Locked out of heaven","Bruno Mars"
"25","Finally found you","Enrique Iglesias;Sammy Adams"
"26","This is love","Will.I.Am;Eva Simons"
"27","My heart is refusing me","Loreen"
"28","Somebody that I used to know","Gotye;Kimbra"
"29","Summer paradise","Simple Plan;Sean Paul"
"30","Una sola voz","Macaco"
"31","Celebrate","Mika;Pharrell Williams"
"32","One more night","Maroon 5"
"33","Scream","Usher"
"34","Balada","Gusttavo Lima"
"35","Die young","Ke$ha"
"36","Última noche en la tierra","La Musicalité"
"37","Euphoria","Loreen"
"38","Culpable","Lagarto Amarillo"
"39","Starships","Nicki Minaj"
"40","En el mundo genial de las cosas que dices","Maldita Nerea"
