"","Song","Artist"
"1","Shotgun","George Ezra"
"2","Kiss and make up","Dua Lipa;Black Pink"
"3","Promises","Calvin Harris;Sam Smith"
"4","Perdón","David Bisbal;Greeicy"
"5","Lo siento","Beret"
"6","Nothing breaks like a heart","Mark Ronson;Miley Cyrus"
"7","Cuando nadie ve","Morat"
"8","Qué tienes tú","Dvicio;Jesús Navarro;Mau y Ricky"
"9","Vas a quedarte","Aitana"
"10","Thank u, next","Ariana Grande"
"11","Taki taki","DJ Snake;Cardi B;Ozuna;Selena Gomez"
"12","Love someone","Lukas Graham"
"13","Girls like you","Maroon 5;Cardi B"
"14","Sweet but psycho",NA
"15","Tu refugio (Nueva versión)","Pablo Alborán"
"16","No te preocupes por mí","Leiva"
"17","No tengo nada","Alejandro Sanz"
"18","Blow that smoke","Major Lazer;Tove Lo"
"19","Mujer bruja","Lola Índigo;Mala Rodríguez"
"20","In my mind","Dynoro;Gigi D'Agostino"
"21","Say my name","Bebe Rexha;David Guetta;J Balvin"
"22","Angels","Tom Walker"
"23","Déjame ser","Manuel Carrasco"
"24","Bajito","Ana Guerra"
"25","Electricity","Dua Lipa;Silk City"
"26","Ya no quiero ná","Lola Índigo"
"27","Happier","marshmello;Bastille"
"28","Inventas","Vanesa Martín"
"29","2002","Anne-Marie"
"30","Let you love me","Rita Ora"
"31","Desprevenida","Malú"
"32","Fuego","Eleni Foureira"
"33","Malamente (Cap. 1 Augurio)","Rosalía"
"34","Without me","Halsey"
"35","No volveré (A seguir tus pasos)","Blas Cantó"
"36","Happier","Ed Sheeran"
"37","Loca","Sweet California"
"38","Be alright",NA
"39","Amasijo de huesos","Sidecars"
"40","Don't leave me alone","David Guetta;Anne-Marie"
