"","Song","Artist"
"1","Wrecking ball","Miley Cyrus"
"2","Love me again","John Newman"
"3","Can't hold us","Macklemore & Ryan Lewis;Ray Dalton"
"4","Burn","Ellie Goulding"
"5","Wake me up!","Avicii;Aloe Blacc"
"6","Éxtasis","Pablo Alborán"
"7","Counting stars","OneRepublic"
"8","Roar","Katy Perry"
"9","We can't stop","Miley Cyrus"
"10","Royals","Lorde"
"11","A prueba de ti","Malú"
"12","La la la","Naughty Boy;Sam Smith"
"13","You make me","Avicii;Salem Al Fakir"
"14","Qué bonita la vida","Dani Martín"
"15","Make my day","Auryn"
"16","Applause","Lady GaGa"
"17","Vi","Pablo López"
"18","Treasure","Bruno Mars"
"19","Come with me","Ricky Martin"
"20","El primer día del resto de mi vida","La Oreja de Van Gogh"
"21","Blurred lines","Robin Thicke;Pharrell Williams;T.I."
"22","Timber","Pitbull;Ke$ha"
"23","True love","P!nk;Lily Allen"
"24","You're nobody 'til somebody loves you","James Arthur"
"25","Let her go","Passenger"
"26","Cheque al portamor","Melendi"
"27","I need your love","Calvin Harris;Ellie Goulding"
"28","Llegará","Antonio Orozco"
"29","Best song ever","One Direction"
"30","I love it","Icona Pop;Charli XCX"
"31","Turn the night up","Enrique Iglesias"
"32","This game is over","Alejandro Sanz;Emeli Sandé;Jamie Foxx"
"33","Infatuated","Sweet California"
"34","Story of my life","One Direction"
"35","Despacito y con buena letra","El Viaje de Elliot"
"36","Plastic","Soraya"
"37","Hand on heart","Olly Murs;Edurne"
"38","Now is the time","Wally López;Jasmine V"
"39","Live forever","Marien Baker;Shaun Frank"
"40","On top of the world","Imagine Dragons"
