"","Song","Artist"
"1","Ayo technology","Milow"
"2","Looking for paradise","Alejandro Sanz;Alicia Keys"
"3","Esclavo de sus besos","David Bisbal"
"4","I gotta feeling","The Black Eyed Peas"
"5","Antes de que cuente diez","Fito & Fitipaldis"
"6","Manos al aire","Nelly Furtado"
"7","Happy","Leona Lewis"
"8","Por quererte","Efecto Mariposa"
"9","Halo","Beyoncé"
"10","I'm yours","Jason Mraz"
"11","Breathe slow","Alesha Dixon"
"12","Mama do (Uh oh, uh oh)","Pixie Lott"
"13","When love takes over","David Guetta;Kelly Rowland"
"14","Solo quiero bailar","Zenttric"
"15","La lluvia","María Villalón"
"16","Lo hecho está hecho","Shakira"
"17","Que me queda","Antonio Orozco"
"18","You know me","Robbie Williams"
"19","Rain","Mika"
"20","Quiero aprender de ti","El Canto del Loco"
"21","Russian roulette","Rihanna"
"22","Tienes que hacerlo por ti","Calle París"
"23","Doesn't mean anything","Alicia Keys"
"24","Pick me up","Emilia de Poret"
"25","We weren't born to follow","Bon Jovi"
"26","Con sólo una mirada","Georgina"
"27","Lady Madrid","Pereza"
"28","Get to you","James Morrison"
"29","Tiramisú de limón","Joaquín Sabina;Pereza"
"30","Moving","Macaco"
"31","Te voy a decir una cosa","Amaia Montero"
"32","Bad romance","Lady GaGa"
"33","Duele","Chenoa"
"34","La suerte de mi vida","El Canto del Loco"
"35","Lucky","Jason Mraz;Colbie Caillat"
"36","Loba","Shakira"
"37","Si no estás","El Sueño de Morfeo"
"38","Recuérdame","Marc Anthony;La Quinta Estación"
"39","Colgando en tus manos","Carlos Baute;Marta Sánchez"
"40","Tengo","Macaco"
