"","Song","Artist"
"1","Quiero ser","Amaia Montero"
"2","Viva la vida","Coldplay"
"3","If I were a boy","Beyoncé"
"4","Hemicraneal","Estopa"
"5","I kissed a girl","Katy Perry"
"6","Odio por amor","Juanes"
"7","Peter Pan","El Canto del Loco"
"8","Tenía tanto que darte","Nena Daconte"
"9","The man who can't be moved","The Script"
"10","Inmortal","La Oreja de Van Gogh"
"11","Stop and stare","OneRepublic"
"12","Better in time","Leona Lewis"
"13","Un violinista en tu tejado","Melendi"
"14","Greatest day","Take That"
"15","Te esperaré","Calle París"
"16","Por mi tripa","Pereza"
"17","Rain on your parade","Duffy"
"18","Beggin","Madcon"
"19","Sígueme","Manuel Carrasco"
"20","No dudaría","Rosario"
"21","Física o química","Despistaos"
"22","Disturbia","Rihanna"
"23","Womanizer","Britney Spears"
"24","Quiero un camino","Taxi;Álvaro Urquijo"
"25","Walking away","Craig David;Álex Ubago"
"26","Perdóname","Amaral"
"27","Me gustas cuando","Lucas Masciano;El Canto del Loco"
"28","I can feel you","Anastacia;Mousse T."
"29","Human","The Killers"
"30","Superwoman","Alicia Keys"
"31","Voyage voyage","Kate Ryan"
"32","Tiempo pequeño","Revólver"
"33","Retales de una vida","Celtas Cortos"
"34","The lovers are losing","Keane"
"35","Lo que quiero, lo que soy","Sr. Trepador"
"36","Tarde de domingo rara","Amaral"
"37","Diary of a smoker","The Monomes"
"38","El burdel de las sirenas","84"
"39","Give it 2 me","Madonna"
"40","Porque las cosas cambian","Bunbury"
