"","Song","Artist"
"1","Ritmo (Bad boys for life)","J Balvin;The Black Eyed Peas"
"2","Tabú","Ava Max;Pablo Alborán"
"3","Dance monkey","Tones and I"
"4","+","Aitana;Cali y El Dandee"
"5","La mentira","Dani Martín"
"6","Don't start now","Dua Lipa"
"7","Si por mí fuera","Beret"
"8","Yo x ti tú x mí","Ozuna;Rosalía"
"9","A dónde vamos","Morat"
"10","Memories","Maroon 5"
"11","Tutu","Camilo;Pedro Capó"
"12","Dosis","ChocQuibTown;Dvicio;Reik"
"13","Torn","Ava Max"
"14","Indeciso","J Balvin;Lalo Ebratt;Reik"
"15","Beautiful people","Ed Sheeran;Khalid"
"16","Only human","Jonas Brothers"
"17","Liar","Camila Cabello"
"18","Roxanne",NA
"19","Nuestro tiempo","Amaral"
"20","Caída libre","Vanesa Martín"
"21","South of the border","Ed Sheeran;Camila Cabello"
"22","Me gusta","Anuel AA;Shakira"
"23","Yummy","Justin Bieber"
"24","Adore you","Harry Styles"
"25","Atrapado","Estopa"
"26","Mala santa","Becky G"
"27","Soldadito de hierro","Nil Moliner;Dani Fernández"
"28","Ride it",NA
"29","Blinding lights","The Weeknd"
"30","Me quedo",NA
"31","Lie","Lukas Graham"
"32","Casi","Melendi"
"33","Una foto en blanco y negro","David Otero"
"34","Qué bonito es querer","Manuel Carrasco"
"35","Piece of your heart","MEDUZA;Goodboys"
"36","Robarte el corazón","Bombai;Ana Guerra"
"37","Mama no","Pablo López"
"38","Underdog","Alicia Keys"
"39","Mother","Charlie Puth"
"40","Orphans","Coldplay"
