"","Song","Artist"
"1","One kiss","Calvin Harris;Dua Lipa"
"2","La cintura","Álvaro Soler"
"3","Flames","David Guetta;Sia"
"4","1, 2, 3","Sofía Reyes;De la Ghetto;Jason Derülo"
"5","Mad love","Sean Paul;Becky G;David Guetta"
"6","These days","Rudimental;Dan Caplen;Jess Glynne;Macklemore"
"7","Leave a light on","Tom Walker"
"8","A partir de hoy","David Bisbal;Sebastián Yatra"
"9","Solo","Clean Bandit;Demi Lovato"
"10","Lo malo","Aitana;Ana Guerra"
"11","Friends","Anne-Marie;marshmello"
"12","Back to you","Selena Gomez"
"13","Better now","Post Malone"
"14","La llave","Pablo Alborán;Piso 21"
"15","No tears left to cry","Ariana Grande"
"16","Déjala que baile","Melendi;Alejandro Sanz;Arkano"
"17","Fuego","Eleni Foureira"
"18","El préstamo","Maluma"
"19","The middle","Maren Morris;Zedd;Grey"
"20","Usted","Juan Magán;Mala Rodríguez"
"21","Belerofón","Taburete"
"22","Gira",NA
"23","Familiar","J Balvin;Liam Payne"
"24","Ya es hora",NA
"25","Teléfono","Aitana"
"26","Never be the same","Camila Cabello"
"27","Te esperaré toda la vida","Dani Fernández"
"28","Clandestino","Maluma;Shakira"
"29","Ni la hora","Ana Guerra;Juan Magán"
"30","Happier","Ed Sheeran"
"31","Superhéroes","Bombai"
"32","Hey hey","Maico"
"33","Girls like you","Maroon 5;Cardi B"
"34","Qué tienes tú","Dvicio;Mau y Ricky;Reik"
"35","Él no soy yo","Blas Cantó"
"36","Déjala que vuelva","Piso 21;Manuel Turizo"
"37","Dieciocho","Dani Martín"
"38","Spinning over you","REYKO"
"39","X","J Balvin;Nicky Jam"
"40","In my blood","Shawn Mendes"
