"","Song","Artist"
"1","We don't talk anymore","Charlie Puth;Selena Gomez"
"2","Let me love you","DJ Snake;Justin Bieber"
"3","Cold water","Major Lazer;Justin Bieber;MØ"
"4","La bicicleta","Carlos Vives;Shakira"
"5","Closer","The Chainsmokers;Halsey"
"6","This girl","Kungs;Cookin' On 3 Burners"
"7","Don't be so shy","Imany;Filatov & Karas"
"8","Kiss the sky","Jason Derülo"
"9","Ride","Twenty One Pilots"
"10","One dance","Drake;Kyla;WizKid"
"11","Borro cassette","Maluma"
"12","Sincericidio","Leiva"
"13","Ain't your mama","Jennifer López"
"14","Mama said","Lukas Graham"
"15","Una vez más",NA
"16","Quiero que sepas","Juan Magán"
"17","Can't stop the feeling","Justin Timberlake"
"18","Carreteras infinitas","Sidonie"
"19","I hate u I love u (Short edit)","Gnash;Olivia O'Brien"
"20","De pies a cabeza","Nicky Jam;Maná"
"21","Perfect strangers","Jonas Blue;JP Cooper"
"22","Safari","J Balvin;BIA;Pharrell Williams;Sky Rompiendo El Bajo"
"23","Me too","Meghan Trainor"
"24","Cómo te atreves","Morat"
"25","Treat you better","Shawn Mendes"
"26","Fiesta en el infierno","Fangoria"
"27","All in my head (Flex)","Fifth Harmony;Fetty Wap"
"28","Sofia","Álvaro Soler"
"29","This is what you came for","Calvin Harris;Rihanna"
"30","Yo quiero vivir","Manuel Carrasco"
"31","Los charcos","Dani Martín"
"32","Don't let me down","The Chainsmokers;Daya"
"33","Kids","OneRepublic"
"34","This house is not for sale","Bon Jovi"
"35","Middle","DJ Snake;Bipolar Sunshine"
"36","Duele el corazón","Enrique Iglesias;Wisin"
"37","Dark necessities","Red Hot Chili Peppers"
"38","Cuánto me duele","Morat"
"39","Mira como vuelo","Miss Caffeina"
"40","In common","Alicia Keys"
