"","Song","Artist"
"1","Blinding lights","The Weeknd"
"2","Una foto en blanco y negro","David Otero;Taburete"
"3","Physical","Dua Lipa"
"4","Soldadito de hierro","Nil Moliner;Dani Fernández"
"5","Before you go","Lewis Capaldi"
"6","Se iluminaba",NA
"7","Tusa","Karol G;Nicki Minaj"
"8","Dance monkey","Tones and I"
"9","Dosis","ChocQuibTown;Dvicio;Reik"
"10","Stupid love","Lady GaGa"
"11","Some say",NA
"12","What a man gotta do","Jonas Brothers"
"13","4 besos","Lalo Ebratt;Lola Índigo;Rauw Alejandro"
"14","A dónde vamos","Morat"
"15","Roses",NA
"16","Como si fueras a morir mañana","Leiva"
"17","Don't start now","Dua Lipa"
"18","Intentions","Justin Bieber;Quavo"
"19","Muévelo","Daddy Yankee;Nicky Jam"
"20","Robarte el corazón","Ana Guerra;Bombai"
"21","I'm ready","Sam Smith;Demi Lovato"
"22","Bailemos","Dani Fernández"
"23","Adore you","Harry Styles"
"24","Say so",NA
"25","Dolerme","Rosalía"
"26","Cuando eramos dos","Sinsinati"
"27","TBT","Manuel Turizo;Rauw Alejandro;Sebastián Yatra"
"28","Si me dices que sí","Camilo;Farruko;Reik"
"29","Si tú la quieres","Aitana;David Bisbal"
"30","Torn","Ava Max"
"31","+","Aitana;Cali y El Dandee"
"32","Morado","J Balvin"
"33","Lay your head on me","Major Lazer;Marcus Mumford"
"34","In your eyes","Robin Schulz;Alida"
"35","Kiss somebody",NA
"36","Rojo","J Balvin"
"37","Me gusta","Anuel AA;Shakira"
"38","Tabú","Ava Max;Pablo Alborán"
"39","Ritmo (Bad boys for life)","J Balvin;The Black Eyed Peas"
"40","Underdog","Alicia Keys"
