"","Song","Artist"
"1","Contando lunares","Don Patricio;Cruz Cafuné"
"2","Vuela (Beach pop)","Bombai"
"3","Con calma","Daddy Yankee;Snow"
"4","Calma (Alicia remix)","Alicia Keys;Farruko;Pedro Capó"
"5","Señorita","Camila Cabello;Shawn Mendes"
"6","Someone you loved","Lewis Capaldi;Madism"
"7","Sucker","Jonas Brothers"
"8","Don't call me up","Mabel"
"9","Nada sale mal","Aitana"
"10","Bad guy","Billie Eilish"
"11","I don't care","Ed Sheeran;Justin Bieber"
"12","Qué bonito es querer","Manuel Carrasco"
"13","Bésame","David Bisbal;Juan Magán"
"14","So am I","Ava Max"
"15","Fading","Alle Farben;ILIRA"
"16","Old town road","Lil Nas X;Billy Ray Cyrus"
"17","Disparos","Dani Fernández"
"18","Soldi","Mahmood;Maikel Delacalle"
"19","Let me down slowly","Alec Benjamin;Alessia Cara"
"20","Dancing with a stranger","Sam Smith;Normani"
"21","Te echo de menos","Beret"
"22","Mares igual que tú","Amaral"
"23","Don't worry bout me","Zara Larsson"
"24","Índios y vaqueros","Sinsinati"
"25","De la Tierra hasta Marte","Alfred García"
"26","Presiento","Aitana;Morat"
"27","Stay (Don't go away)","David Guetta;Raye"
"28","Late","Pol Granch"
"29","Superpoderes","Leiva"
"30","Atrévete","Nicky Jam;Sech"
"31","Get to know me","Anitta;Alesso"
"32","Maldición","Lalo Ebratt;Lola Índigo"
"33","Si te vas","Blas Cantó"
"34","Never really over","Katy Perry"
"35","Lo quiero todo","Macaco"
"36","Mi persona favorita","Alejandro Sanz;Camila Cabello"
"37","De tus ojos","Vanesa Martín;Carlos Jean"
"38","ME!","Taylor Swift;Brendon Urie"
"39","High hopes","Panic! at the Disco"
"40","5 sentidos","Dvicio;Taburete"
