"","Song","Artist"
"1","Old town road","Lil Nas X;Billy Ray Cyrus"
"2","Yo x ti tú x mí","Ozuna;Rosalía"
"3","Señorita","Camila Cabello;Shawn Mendes"
"4","So am I","Ava Max"
"5","Someone you loved","Lewis Capaldi;Madism"
"6","Atrévete","Nicky Jam;Sech"
"7","Beautiful people","Ed Sheeran;Khalid"
"8","Only human","Jonas Brothers"
"9","Índios y vaqueros","Sinsinati"
"10","Superpoderes","Leiva"
"11","Qué bonito es querer","Manuel Carrasco"
"12","China","Anuel AA;Daddy Yankee;J Balvin;Karol G;Ozuna"
"13","Vuela (Beach pop)","Bombai"
"14","Liar","Camila Cabello"
"15","Don't call me up","Mabel"
"16","Me quedo",NA
"17","Dance monkey","Tones and I"
"18","Bad guy","Billie Eilish"
"19","Get to know me","Anitta;Alesso"
"20","Contando lunares","Don Patricio;Cruz Cafuné"
"21","Si te vas","Blas Cantó"
"22","Indeciso","J Balvin;Lalo Ebratt;Reik"
"23","Piece of your heart","MEDUZA;Goodboys"
"24","Disparos","Dani Fernández"
"25","You need to calm down","Taylor Swift"
"26","Sucker","Jonas Brothers"
"27","Circles","Post Malone"
"28","How do you sleep?","Sam Smith"
"29","Con calma","Daddy Yankee;Snow"
"30","Mares igual que tú","Amaral"
"31","Let me down slowly","Alec Benjamin;Alessia Cara"
"32","Lie","Lukas Graham"
"33","Dímelo","Melendi;Andy Clay"
"34","I don't care","Ed Sheeran;Justin Bieber"
"35","De tus ojos","Vanesa Martín;Carlos Jean"
"36","Soldi","Mahmood;Maikel Delacalle"
"37","Presiento","Aitana;Morat"
"38","Lo quiero todo","Macaco"
"39","Higher love","Kygo;Whitney Houston"
"40","Calma (Alicia remix)","Alicia Keys;Farruko;Pedro Capó"
