"","Song","Artist"
"1","Feel this moment","Pitbull;Christina Aguilera"
"2","Ho hey","The Lumineers"
"3","No importa que llueva","Efecto Pasillo"
"4","Impossible","James Arthur"
"5","Tu jardín con enanitos","Melendi"
"6","Viven","Rasel;Jadel"
"7","Heartbreaker","Auryn"
"8","Stay","Rihanna;Mikky Ekko"
"9","Try","P!nk"
"10","Vuelvo a verte","Malú;Pablo Alborán"
"11","When I was your man","Bruno Mars"
"12","Hall of fame","The Script;Will.I.Am"
"13","Kiss you","One Direction"
"14","It's time","Imagine Dragons"
"15","I knew you were trouble","Taylor Swift"
"16","Con fuego","Soraya;Aqeelion"
"17","Scream & shout","Will.I.Am;Britney Spears"
"18","Turn around","Conor Maynard;Ne-Yo"
"19","I could be the one","Avicii;Nicky Romero"
"20","Little talks","Of Monsters and Men"
"21","Disparé","Nena Daconte"
"22","Boytoy","Angy"
"23","Thrift shop","Macklemore & Ryan Lewis;Wanz"
"24","Just give me a reason","P!nk;Nate Ruess"
"25","Don't you worry child","Swedish House Mafia;John Martin"
"26","Prisoners","Carlos Jean;DJ Nano;Antonio Ferrara"
"27","Locked out of heaven","Bruno Mars"
"28","Quién","Pablo Alborán"
"29","Brand new me","Alicia Keys"
"30","Mirrors","Justin Timberlake"
"31","Because we can","Bon Jovi"
"32","Unbreakable","Marien Baker;Shaun Frank"
"33","Turn on the radio","Xuso Jones"
"34","¡Corre!","Jesse & Joy"
"35","Camino de rosas","Alejandro Sanz"
"36","Me enamoré (Feeling of love)","XRIZ"
"37","Don't stop the dancing (Video edit)","Manian;Carlprit"
"38","Sol","Macaco"
"39","El beso","Pablo Alborán"
"40","Let her go","Passenger"
