"","Song","Artist"
"1","See you again","Wiz Khalifa;Charlie Puth"
"2","El perdón","Nicky Jam;Enrique Iglesias"
"3","Lean on","Major Lazer;DJ Snake;MØ"
"4","Cheerleader","OMI;Felix Jaehn"
"5","Are you with me","Lost Frequencies"
"6","Firestone","Kygo;Conrad"
"7","Él no te da","Dasoul"
"8","Want to want me","Jason Derülo"
"9","Bills","LunchMoney Lewis"
"10","King","Years & Years"
"11","G.D.F.R. (Going down for real)","Flo Rida;LooKas;Sage The Gemini"
"12","Hold my hand","Jess Glynne"
"13","Mi nuevo vicio","Paulina Rubio;Morat"
"14","Style","Taylor Swift"
"15","I'm an Albatraoz","AronChupa"
"16","Cuando me siento bien","Efecto Pasillo"
"17","Sugar","Maroon 5"
"18","I really like you","Carly Rae Jepsen"
"19","Earned it","The Weeknd"
"20","Hey babe!","Calum"
"21","Un zombie a la intemperie","Alejandro Sanz"
"22","Heroes","Måns Zelmerlöw"
"23","Love me like you do","Ellie Goulding"
"24","Come together","Echosmith"
"25","La promesa","Melendi"
"26","Mi verdad","Maná;Shakira"
"27","Kill me (And make it quick)","Amelie"
"28","Five more hours","Chris Brown;Deorro"
"29","Hold back the river","James Bay"
"30","Fourfiveseconds","Rihanna;Kanye West;Paul McCartney"
"31","Lifetime","Alexander Som;Carlos Jean"
"32","Volar","Macaco"
"33","Underdogs","Benjamin"
"34","Hoy será","Antonio Orozco"
"35","Won't stop","Electric Nana"
"36","Elastic heart","Sia"
"37","Our kingdom","Abel Ramos;José de Mara"
"38","Somos","Xuso Jones"
"39","Walk","Kwabs"
"40","Eio","Lucy Paradise"
