"","Song","Artist"
"1","Don't you worry child","Swedish House Mafia;John Martin"
"2","Locked out of heaven","Bruno Mars"
"3","Hall of fame","The Script;Will.I.Am"
"4","One more night","Maroon 5"
"5","Die young","Ke$ha"
"6","Scream & shout","Will.I.Am;Britney Spears"
"7","Mi marciana","Alejandro Sanz"
"8","Tanto","Pablo Alborán"
"9","Little talks","Of Monsters and Men"
"10","Empanados","Estopa"
"11","Try","P!nk"
"12","Girl on fire","Alicia Keys"
"13","We are never ever getting back together","Taylor Swift"
"14","No importa que llueva","Efecto Pasillo"
"15","Culpable","Lagarto Amarillo"
"16","Just one last time","David Guetta;Taped Rai"
"17","Troublemaker","Olly Murs;Flo Rida"
"18","Diamonds","Rihanna"
"19","La respuesta no es la huida","Maldita Nerea"
"20","I cry","Flo Rida"
"21","Because we can","Bon Jovi"
"22","El beso","Pablo Alborán"
"23","Feel this moment","Pitbull;Christina Aguilera"
"24","Gangnam style","PSY"
"25","Lágrimas desordenadas","Melendi"
"26","Feel so close","Calvin Harris"
"27","This is love","Will.I.Am;Eva Simons"
"28","Set fire to the rain","Adele"
"29","Otra vez me has sacado a bailar","La Oreja de Van Gogh"
"30","Viven","Rasel;Jadel"
"31","Don't stop the party","Pitbull;TJR"
"32","This kiss","Carly Rae Jepsen"
"33","Kiss you","One Direction"
"34","Ho hey","The Lumineers"
"35","Candy","Robbie Williams"
"36","I knew you were trouble","Taylor Swift"
"37","Brindo por ti","Macaco"
"38","Don't give up my game","Auryn"
"39","Wide awake","Katy Perry"
"40","Numb","Usher"
