"","Song","Artist"
"1","Say my name","Bebe Rexha;David Guetta;J Balvin"
"2","Sweet but psycho","Ava Max"
"3","Mujer bruja","Lola Índigo;Mala Rodríguez"
"4","Lo siento","Beret"
"5","Bajito","Ana Guerra"
"6","Love someone","Lukas Graham"
"7","No te preocupes por mí","Leiva"
"8","High hopes","Panic! at the Disco"
"9","Nothing breaks like a heart","Mark Ronson;Miley Cyrus"
"10","Déjame ser","Manuel Carrasco"
"11","Angels","Tom Walker"
"12","5 sentidos","Dvicio;Taburete"
"13","Vas a quedarte","Aitana"
"14","Giant","Calvin Harris;Rag'n'Bone Man"
"15","Back in the city","Alejandro Sanz;Nicky Jam"
"16","Speechless","Robin Schulz;Erika Sirola"
"17","Close to me","Diplo;Ellie Goulding;Swae Lee"
"18","Inventas","Vanesa Martín"
"19","7 rings","Ariana Grande"
"20","Shotgun","George Ezra"
"21","No volveré (A seguir tus pasos)","Blas Cantó"
"22","No te enamores","Efecto Pasillo"
"23","I wish you were here","HRVY"
"24","Besos a la lona","Melendi"
"25","Sucker","Jonas Brothers"
"26","Loca","Álvaro Soler"
"27","Kiss and make up","Dua Lipa;Black Pink"
"28","Bailo la pena","Macaco"
"29","Walk me home","P!nk"
"30","Tu refugio (Nueva versión)","Pablo Alborán"
"31","Taki taki","DJ Snake;Cardi B;Ozuna;Selena Gomez"
"32","Guay","Sweet California"
"33","Fading","Alle Farben;ILIRA"
"34","Swing","Danny Ocean"
"35","Perdón","David Bisbal;Greeicy"
"36","In my mind","Dynoro;Gigi D'Agostino"
"37","Pa' dentro","Ana Mena;Sean Kingston"
"38","Let you love me","Rita Ora"
"39","Merlí","Miss Caffeina"
"40","Promises","Calvin Harris;Sam Smith"
