"","Song","Artist"
"1","Solo si es contigo","Bombai;Bebe"
"2","Attention","Charlie Puth"
"3","Issues","Julia Michaels"
"4","Malibu","Miley Cyrus"
"5","Thunder","Imagine Dragons"
"6","Felices los 4","Maluma"
"7","Symphony","Clean Bandit;Zara Larsson"
"8","Sign of the times","Harry Styles"
"9","2U","David Guetta;Justin Bieber"
"10","Despacito","Luis Fonsi;Daddy Yankee"
"11","Swalla","Jason Derülo;Nicki Minaj;Ty Dolla $ign"
"12","Me enamoré","Shakira"
"13","Hey ma (Spanish version)","J Balvin;Pitbull;Camila Cabello"
"14","Mala mujer","C. Tangana"
"15","Sirenas","Taburete"
"16","Breaking bad","Leiva"
"17","Galway girl","Ed Sheeran"
"18","Yo contigo, tú conmigo (The gong gong song)","Morat;Álvaro Soler"
"19","No vacancy (Latin version)","OneRepublic;Sebastián Yatra"
"20","The way I are (Dance with somebody)","Bebe Rexha;Lil Wayne"
"21","Crying in the club","Camila Cabello"
"22","Mi gente","J Balvin;Willy William"
"23","Bailarina","Maldita Nerea"
"24","Wild thoughts","DJ Khaled;Bryson Tiller;Rihanna"
"25","Ahora lloras tú","Ana Mena;CNCO"
"26","There's nothing holdin' me back","Shawn Mendes"
"27","El ratico","Juanes;Kali Uchis"
"28","When the mind wanders","Carlos Marco"
"29","Me rehúso","Danny Ocean"
"30","Carita de buena","Efecto Pasillo"
"31","Complicidad","Vanesa Martín"
"32","Instruction","Jax Jones;Demi Lovato;Stefflon Don"
"33","Rápido, brusco, violento","Juan Magán;Boni & Kelly"
"34","Que se mueran de envidia","Dani Martín;Carla Morrison"
"35","Shape of you","Ed Sheeran"
"36","In your bed","Blas Cantó"
"37","Loco de amor",NA
"38","Mi vida sin ti","Bromas Aparte"
"39","Cosas que no se pagan con dinero","Marlon"
"40","Way down we go","Kaleo"
