"","Song","Artist"
"1","We can't stop","Miley Cyrus"
"2","Can't hold us","Macklemore & Ryan Lewis;Ray Dalton"
"3","Wake me up!","Avicii;Aloe Blacc"
"4","Love me again","John Newman"
"5","La la la","Naughty Boy;Sam Smith"
"6","Roar","Katy Perry"
"7","Blurred lines","Robin Thicke;Pharrell Williams;T.I."
"8","Applause","Lady GaGa"
"9","I love it","Icona Pop;Charli XCX"
"10","Best song ever","One Direction"
"11","Éxtasis","Pablo Alborán"
"12","Make my day","Auryn"
"13","Let her go","Passenger"
"14","I need your love","Calvin Harris;Ellie Goulding"
"15","Treasure","Bruno Mars"
"16","Turn the night up","Enrique Iglesias"
"17","A prueba de ti","Malú"
"18","Cero","Dani Martín"
"19","Burn","Ellie Goulding"
"20","True love","P!nk;Lily Allen"
"21","The other side","Jason Derülo"
"22","Play hard","David Guetta;Akon;Ne-Yo"
"23","On top of the world","Imagine Dragons"
"24","Safe and sound","Capital Cities"
"25","El primer día del resto de mi vida","La Oreja de Van Gogh"
"26","Live it up","Jennifer López;Pitbull"
"27","Qué bonita la vida","Dani Martín"
"28","Vi","Pablo López"
"29","Big when I was little","Eliza Doolittle"
"30","Cheque al portamor","Melendi"
"31","Now is the time","Wally López;Jasmine V"
"32","Next to me","Emeli Sandé;Alejandro Sanz"
"33","Live your life","Mika"
"34","Come with me","Ricky Martin"
"35","Get lucky","Daft Punk;Pharrell Williams"
"36","Infatuated","Sweet California"
"37","Counting stars","OneRepublic"
"38","More than friends","Inna;Daddy Yankee"
"39","Funketón","Efecto Pasillo"
"40","Thrift shop","Macklemore & Ryan Lewis;Wanz"
