"","Song","Artist"
"1","Someone you loved","Lewis Capaldi;Madism"
"2","Señorita","Camila Cabello;Shawn Mendes"
"3","Sucker","Jonas Brothers"
"4","Contando lunares","Don Patricio;Cruz Cafuné"
"5","Don't call me up","Mabel"
"6","Vuela (Beach pop)","Bombai"
"7","Bad guy","Billie Eilish"
"8","Qué bonito es querer","Manuel Carrasco"
"9","Con calma","Daddy Yankee;Snow"
"10","So am I","Ava Max"
"11","Yo x ti tú x mí","Ozuna;Rosalía"
"12","I don't care","Ed Sheeran;Justin Bieber"
"13","Let me down slowly","Alec Benjamin;Alessia Cara"
"14","Bésame","David Bisbal;Juan Magán"
"15","Old town road","Lil Nas X;Billy Ray Cyrus"
"16","Disparos","Dani Fernández"
"17","Índios y vaqueros","Sinsinati"
"18","Beautiful people","Ed Sheeran;Khalid"
"19","Superpoderes","Leiva"
"20","Atrévete","Nicky Jam;Sech"
"21","China","Anuel AA;Daddy Yankee;J Balvin;Karol G;Ozuna"
"22","Mares igual que tú","Amaral"
"23","Calma (Alicia remix)","Alicia Keys;Farruko;Pedro Capó"
"24","Si te vas","Blas Cantó"
"25","Nada sale mal","Aitana"
"26","Stay (Don't go away)","David Guetta;Raye"
"27","Get to know me","Anitta;Alesso"
"28","Maldición","Lalo Ebratt;Lola Índigo"
"29","Liar","Camila Cabello"
"30","Dímelo","Melendi;Andy Clay"
"31","Late","Pol Granch"
"32","Lo quiero todo","Macaco"
"33","Only human","Jonas Brothers"
"34","Higher love","Kygo;Whitney Houston"
"35","Soldi","Mahmood;Maikel Delacalle"
"36","Don't worry bout me","Zara Larsson"
"37","De la Tierra hasta Marte","Alfred García"
"38","Presiento","Aitana;Morat"
"39","De tus ojos","Vanesa Martín;Carlos Jean"
"40","Fading","Alle Farben;ILIRA"
