"","Song","Artist"
"1","Happy","Leona Lewis"
"2","Ayo technology","Milow"
"3","Antes de que cuente diez","Fito & Fitipaldis"
"4","Esclavo de sus besos","David Bisbal"
"5","La lluvia","María Villalón"
"6","Russian roulette","Rihanna"
"7","Quiero aprender de ti","El Canto del Loco"
"8","I gotta feeling","The Black Eyed Peas"
"9","Por quererte","Efecto Mariposa"
"10","Bad romance","Lady GaGa"
"11","Looking for paradise","Alejandro Sanz;Alicia Keys"
"12","Lucky","Jason Mraz;Colbie Caillat"
"13","You know me","Robbie Williams"
"14","Que nadie","Manuel Carrasco;Malú"
"15","Lo hecho está hecho","Shakira"
"16","Doesn't mean anything","Alicia Keys"
"17","Con sólo una mirada","Georgina"
"18","Rain","Mika"
"19","Manos al aire","Nelly Furtado"
"20","We weren't born to follow","Bon Jovi"
"21","Sweet dreams","Beyoncé"
"22","Tengo","Macaco"
"23","Desde cuando","Alejandro Sanz"
"24","Falling in love","McFly"
"25","Mama do (Uh oh, uh oh)","Pixie Lott"
"26","Diez minutos","Efecto Mariposa"
"27","Let's get excited","Alesha Dixon"
"28","Que me queda","Antonio Orozco"
"29","Meet me halfway","The Black Eyed Peas"
"30","Tik tok","Ke$ha"
"31","Halo","Beyoncé"
"32","Get to you","James Morrison"
"33","Solo quiero bailar","Zenttric"
"34","When love takes over","David Guetta;Kelly Rowland"
"35","Tienes que hacerlo por ti","Calle París"
"36","Lady Madrid","Pereza"
"37","Cosas que suenan a...","Maldita Nerea"
"38","I'm yours","Jason Mraz"
"39","Breathe slow","Alesha Dixon"
"40","Más","Nelly Furtado"
