"","Song","Artist"
"1","Stolen dance","Milky Chance"
"2","Cola song","Inna;J Balvin"
"3","Bailando (English version)","Enrique Iglesias;Descemer Bueno;Gente de Zona;Sean Paul"
"4","All of me","John Legend"
"5","Summer","Calvin Harris"
"6","Problem","Ariana Grande;Iggy Azalea"
"7","Human","Christina Perri"
"8","A sky full of stars","Coldplay"
"9","Am I wrong","Nico & Vinz"
"10","We are one (Ole ola)","Pitbull;Claudia Leitte;Jennifer López"
"11","Wasted","Tiësto;Matthew Koma"
"12","No amanece","David Bisbal"
"13","I will never let you down","Rita Ora"
"14","Birthday","Katy Perry"
"15","This is the life","Sweet California"
"16","One woman army","Porcelain Black"
"17","Paraíso","Dvicio"
"18","First love","Jennifer López"
"19","Love runs out","OneRepublic"
"20","Waves","Mr. Probz;Robin Schulz"
"21","Mmm yeah","Austin Mahone;Pitbull"
"22","Ghost","Ella Henderson"
"23","Wiggle","Jason Derülo;Snoop Dogg"
"24","Sing","Ed Sheeran"
"25","Mirada perdida","Leiva"
"26","Me and my broken heart","Rixton"
"27","Dare (La la la)","Shakira"
"28","Lovers on the sun","David Guetta;Sam Martin"
"29","Lipstick","Sophia del Carmen"
"30","Trumpets","Jason Derülo"
"31","Light me up (U.S. version)","Birdy"
"32","Million miles","Kylie Minogue"
"33","Por Reyes","Mr. Kilombo"
"34","Falling in love (English version)","Juan Magán;Zion & Lennox"
"35","M.U.S.I.C.","María Sagana"
"36","Wasting your time","Carlos Jean"
"37","Take me home","Midnight Red"
"38","If I lose myself","OneRepublic;Alesso"
"39","Somebody to you","The Vamps;Demi Lovato"
"40","Marilyn Monroe","Pharrell Williams"
