"","Song","Artist"
"1","We found love","Rihanna;Calvin Harris"
"2","¿No podíamos ser agua?","Maldita Nerea"
"3","Moves like Jagger","Maroon 5;Christina Aguilera"
"4","Titanium","David Guetta;Sia"
"5","Coconut tree","Mohombi;Nicole Scherzinger"
"6","I wanna go","Britney Spears"
"7","Got 2 luv u","Sean Paul;Alexis Jordan"
"8","I like how it feels","Enrique Iglesias;Pitbull;The WAV.s"
"9","Glad you came","The Wanted"
"10","Good feeling","Flo Rida"
"11","Caminando","Amaia Montero"
"12","Get back (ASAP)","Alexandra Stan"
"13","Paradise","Coldplay"
"14","La luna va y viene","El Pescao"
"15","Antes de las seis","Shakira"
"16","Rain over me","Pitbull;Marc Anthony"
"17","Perdóname ángel","Melendi"
"18","Someone like you","Adele"
"19","The lazy song","Bruno Mars"
"20","I'm into you","Jennifer López;Lil Wayne"
"21","Gimme the base (DJ)","Carlos Jean;Mandy Santos"
"22","Cometas por el cielo","La Oreja de Van Gogh"
"23","Erase you","André Olà;Heléne"
"24","The edge of glory","Lady GaGa"
"25","Wepa","Gloria Estefan"
"26","Me gustas tanto","Paulina Rubio"
"27","Bailando por ahí","Juan Magán"
"28","Dreamkiller","The Monomes"
"29","Domino","Jessie J"
"30","La primavera","Estopa"
"31","Danza Kuduro","Don Omar;Lucenzo"
"32","Last friday night (T.G.I.F)","Katy Perry"
"33","La niña que llora en tus fiestas","La Oreja de Van Gogh"
"34","Without you","David Guetta;Usher"
"35","Rolling in the deep","Adele"
"36","No hay más","Antonio Orozco"
"37","Party rock anthem","LMFAO;GoonRock;Laurent Bennet"
"38","Get together","Marta Sánchez;Dmol"
"39","Sweat","Snoop Dogg;David Guetta"
"40","Soledad en mí","La Musicalité"
