"","Song","Artist"
"1","Tu enemigo","Pablo López;Juanes"
"2","Adventure of a lifetime","Coldplay"
"3","Hundred miles","YALL;Gabriela Richardson"
"4","Sorry","Justin Bieber"
"5","Hotline bling","Drake"
"6","Runnin' (Lose it all)","Naughty Boy;Arrow Benjamin;Beyoncé"
"7","Easy love","Sigala"
"8","Ginza","J Balvin"
"9","Love yourself","Justin Bieber"
"10","Hello","Adele"
"11","Stitches","Shawn Mendes"
"12","Ex's & Oh's","Elle King"
"13","The hills","The Weeknd"
"14","Electric","Auryn"
"15","How deep is your love","Calvin Harris;Disciples"
"16","Locked away","R. City;Adam Levine"
"17","El mismo sol (Under the same sun) (Spanglish version)","Álvaro Soler;Jennifer López"
"18","Lush life","Zara Larsson"
"19","Old school","Abraham Mateo"
"20","Sugar","Robin Schulz;Francesco Yates"
"21","Down with ya","Sweet California;Madcon"
"22","What do you mean?","Justin Bieber"
"23","Adore","Jasmine Thompson"
"24","Bang my head","David Guetta;Fetty Wap;Sia"
"25","Si te vienes a bailar","Efecto Pasillo"
"26","Sax","Fleur East"
"27","Reality","Lost Frequencies;Janieck Devy"
"28","On my mind","Ellie Goulding"
"29","Don't be so hard on yourself","Jess Glynne"
"30","Perfect","One Direction"
"31","Ya no","Manuel Carrasco"
"32","Stole the show","Kygo;Parson James"
"33","La escalera","Pablo Alborán"
"34","Si me porto mal","Dasoul"
"35","Capitán Tapón","Alejandro Sanz"
"36","Light it up","Major Lazer;Fuse ODG;NYLA"
"37","Here for you","Kygo;Ella Henderson"
"38","Quiero","Malú"
"39","Here","Alessia Cara"
"40","Photograph","Ed Sheeran"
