"","Song","Artist"
"1","Promises","Calvin Harris;Sam Smith"
"2","Lo siento","Beret"
"3","Cuando nadie ve","Morat"
"4","Ya no quiero ná","Lola Índigo"
"5","Qué tienes tú","Dvicio;Jesús Navarro;Mau y Ricky"
"6","Girls like you","Maroon 5;Cardi B"
"7","Perdón","David Bisbal;Greeicy"
"8","2002","Anne-Marie"
"9","Kiss and make up","Dua Lipa;Black Pink"
"10","Fuego","Eleni Foureira"
"11","Shotgun","George Ezra"
"12","Don't leave me alone","David Guetta;Anne-Marie"
"13","Loca","Sweet California"
"14","Happier","marshmello;Bastille"
"15","Él no soy yo","Blas Cantó"
"16","I'm a mess","Bebe Rexha"
"17","Electricity","Dua Lipa;Silk City"
"18","Malamente (Cap. 1 Augurio)","Rosalía"
"19","Tu refugio (Nueva versión)","Pablo Alborán"
"20","Thank u, next","Ariana Grande"
"21","Nothing breaks like a heart","Mark Ronson;Miley Cyrus"
"22","Amasijo de huesos","Sidecars"
"23","In my mind","Dynoro;Gigi D'Agostino"
"24","Vas a quedarte","Aitana"
"25","Blow that smoke","Major Lazer;Tove Lo"
"26","Déjala que baile","Melendi;Alejandro Sanz;Arkano"
"27","Happier","Ed Sheeran"
"28","Ni la hora","Ana Guerra;Juan Magán"
"29","Angels","Tom Walker"
"30","No tengo nada","Alejandro Sanz"
"31","Beautiful","Bazzi;Camila Cabello"
"32","Déjame ser","Manuel Carrasco"
"33","Teléfono","Aitana"
"34","One kiss","Calvin Harris;Dua Lipa"
"35","Te esperaré toda la vida","Dani Fernández"
"36","Let you love me","Rita Ora"
"37","Love someone","Lukas Graham"
"38","Flames","David Guetta;Sia"
"39","La cintura","Álvaro Soler"
"40","Solo","Clean Bandit;Demi Lovato"
