"","Song","Artist"
"1","Chandelier","Sia"
"2","All about that bass","Meghan Trainor"
"3","Shake it off","Taylor Swift"
"4","Blame","Calvin Harris;John Newman"
"5","Noche y de día","Enrique Iglesias;Juan Magán;Yandel"
"6","Dangerous","David Guetta;Sam Martin"
"7","Bang bang","Jessie J;Ariana Grande;Nicki Minaj"
"8","Fireball","Pitbull;John Ryan"
"9","Prayer in C","Robin Schulz;Lilly Wood & The Prick;Robin Schulz"
"10","Break free","Ariana Grande;Zedd"
"11","Steal my girl","One Direction"
"12","Por fin","Pablo Alborán"
"13","Tocado y hundido","Melendi"
"14","Rude","MAGIC!"
"15","Entre la espada y la pared","Fito & Fitipaldis"
"16","Liar liar","Cris Cab"
"17","Maps","Maroon 5"
"18","The days","Avicii"
"19","Bad girl","Lucy Paradise"
"20","Don't","Ed Sheeran"
"21","Boom clap","Charli XCX"
"22","Mira dentro","Maldita Nerea"
"23","Shower","Becky G"
"24","Culpable","David Bisbal"
"25","Puppeteer","Auryn"
"26","The miracle (of Joey Ramone)","U2"
"27","Habits (Stay high)","Tove Lo;Hippie Sabotage"
"28","Stay with me","Sam Smith"
"29","Comprende (It's over)","Sweet California"
"30","On our way","The Royal Concept"
"31","Geronimo","Sheppard"
"32","Marry me","Jason Derülo"
"33","Justo ahora","Dvicio"
"34","Superheroes","The Script"
"35","Good time","Inna;Pitbull"
"36","Gigantes","Ruth Lorenzo"
"37","Aire","Antonio Orozco"
"38","People help the people","Birdy"
"39","Desaparecer","Malú"
"40","Changing","Sigma;Paloma Faith"
