"","Song","Artist"
"1","Rude","MAGIC!"
"2","Maps","Maroon 5"
"3","Prayer in C","Robin Schulz;Lilly Wood & The Prick;Robin Schulz"
"4","Shake it off","Taylor Swift"
"5","Chandelier","Sia"
"6","Puppeteer","Auryn"
"7","Noche y de día","Enrique Iglesias;Juan Magán;Yandel"
"8","All about that bass","Meghan Trainor"
"9","Blame","Calvin Harris;John Newman"
"10","Love runs out","OneRepublic"
"11","Mira dentro","Maldita Nerea"
"12","Wiggle","Jason Derülo;Snoop Dogg"
"13","Superheroes","The Script"
"14","A sky full of stars","Coldplay"
"15","Por fin","Pablo Alborán"
"16","Lovers on the sun","David Guetta;Sam Martin"
"17","Bang bang","Jessie J;Ariana Grande;Nicki Minaj"
"18","Deshazte de mi","Malú"
"19","Am I wrong","Nico & Vinz"
"20","Fireball","Pitbull;John Ryan"
"21","Stay with me","Sam Smith"
"22","Tocado y hundido","Melendi"
"23","Ghost","Ella Henderson"
"24","Break free","Ariana Grande;Zedd"
"25","Steal my girl","One Direction"
"26","Culpable","David Bisbal"
"27","Bad girl","Lucy Paradise"
"28","She moves (Far away)","Alle Farben;Graham Candy"
"29","Entre la espada y la pared","Fito & Fitipaldis"
"30","Waves","Mr. Probz;Robin Schulz"
"31","Don't","Ed Sheeran"
"32","Mi teatro","Dani Martín"
"33","Liar liar","Cris Cab"
"34","Stolen dance","Milky Chance"
"35","Comprende (It's over)","Sweet California"
"36","Boom clap","Charli XCX"
"37","Million miles","Kylie Minogue"
"38","On our way","The Royal Concept"
"39","Problem","Ariana Grande;Iggy Azalea"
"40","Gigantes","Ruth Lorenzo"
