"","Song","Artist"
"1","Lo siento","Beret"
"2","Kiss and make up","Dua Lipa;Black Pink"
"3","Perdón","David Bisbal;Greeicy"
"4","Shotgun","George Ezra"
"5","Love someone","Lukas Graham"
"6","Nothing breaks like a heart","Mark Ronson;Miley Cyrus"
"7","Vas a quedarte","Aitana"
"8","Sweet but psycho","Ava Max"
"9","Tu refugio (Nueva versión)","Pablo Alborán"
"10","Mujer bruja","Lola Índigo;Mala Rodríguez"
"11","Taki taki","DJ Snake;Cardi B;Ozuna;Selena Gomez"
"12","Promises","Calvin Harris;Sam Smith"
"13","No tengo nada","Alejandro Sanz"
"14","Cuando nadie ve","Morat"
"15","No te preocupes por mí","Leiva"
"16","Say my name","Bebe Rexha;David Guetta;J Balvin"
"17","Qué tienes tú","Dvicio;Jesús Navarro;Mau y Ricky"
"18","Bajito","Ana Guerra"
"19","Girls like you","Maroon 5;Cardi B"
"20","Déjame ser","Manuel Carrasco"
"21","Angels","Tom Walker"
"22","Loca","Álvaro Soler"
"23","Inventas","Vanesa Martín"
"24","Thank u, next","Ariana Grande"
"25","Let you love me","Rita Ora"
"26","Without me","Halsey"
"27","Desprevenida","Malú"
"28","Blow that smoke","Major Lazer;Tove Lo"
"29","In my mind","Dynoro;Gigi D'Agostino"
"30","2002","Anne-Marie"
"31","No volveré (A seguir tus pasos)","Blas Cantó"
"32","Electricity","Dua Lipa;Silk City"
"33","5 sentidos","Dvicio;Taburete"
"34","Be alright","Dean Lewis"
"35","Ya no quiero ná","Lola Índigo"
"36","Fuego","Eleni Foureira"
"37","I wish you were here","HRVY"
"38","High hopes","Panic! at the Disco"
"39","Happier","Ed Sheeran"
"40","Don't leave me alone","David Guetta;Anne-Marie"
