"","Song","Artist"
"1","This girl","Kungs;Cookin' On 3 Burners"
"2","Can't stop the feeling","Justin Timberlake"
"3","La bicicleta","Carlos Vives;Shakira"
"4","One dance","Drake;Kyla;WizKid"
"5","We don't talk anymore","Charlie Puth;Selena Gomez"
"6","Don't let me down","The Chainsmokers;Daya"
"7","Cómo te atreves","Morat"
"8","Don't be so shy","Imany;Filatov & Karas"
"9","Ain't your mama","Jennifer López"
"10","Cold water","Major Lazer;Justin Bieber;MØ"
"11","This is what you came for","Calvin Harris;Rihanna"
"12","Bobo","J Balvin"
"13","Las ganas","Dani Martín"
"14","Treat you better","Shawn Mendes"
"15","Sincericidio","Leiva"
"16","Kiss the sky","Jason Derülo"
"17","In common","Alicia Keys"
"18","Middle","DJ Snake;Bipolar Sunshine"
"19","Ride","Twenty One Pilots"
"20","Una vez más",NA
"21","Borro cassette","Maluma"
"22","Me too","Meghan Trainor"
"23","Wherever I go","OneRepublic"
"24","Mama said","Lukas Graham"
"25","Duele el corazón","Enrique Iglesias;Wisin"
"26","Mira como vuelo","Miss Caffeina"
"27","Dark necessities","Red Hot Chili Peppers"
"28","Yo quiero vivir","Manuel Carrasco"
"29","Carreteras infinitas","Sidonie"
"30","Quiero que sepas","Juan Magán"
"31","I hate u I love u (Short edit)","Gnash;Olivia O'Brien"
"32","No money","Galantis"
"33","Fiesta en el infierno","Fangoria"
"34","Don't you need somebody","RedOne;Enrique Iglesias;R. City;Serayah;Shaggy"
"35","De pies a cabeza","Maná;Nicky Jam"
"36","This one's for you","David Guetta;Zara Larsson"
"37","Life into the wild","Furious Monkey House"
"38","Caos","Malú"
"39","Vuela corazón","Dasoul"
"40","California dreamin'","Freischwimmer"
