"","Song","Artist"
"1","Thinking out loud","Ed Sheeran"
"2","Uptown funk","Mark Ronson;Bruno Mars"
"3","Take me to church","Hozier"
"4","Fade out lines","The Avener"
"5","Animals","Maroon 5"
"6","Tocado y hundido","Melendi"
"7","Dangerous","David Guetta;Sam Martin"
"8","Sun goes down","Robin Schulz;Jasmine Thompson"
"9","Habits (Stay high)","Tove Lo;Hippie Sabotage"
"10","Outside","Calvin Harris;Ellie Goulding"
"11","Chandelier","Sia"
"12","Lips are movin","Meghan Trainor"
"13","Saturday I'm in love","Auryn"
"14","People help the people","Birdy"
"15","The nights","Avicii"
"16","Blank space","Taylor Swift"
"17","I'm not the only one","Sam Smith"
"18","Riptide","Vance Joy"
"19","Break free","Ariana Grande;Zedd"
"20","Where did you go?","Midnight Red"
"21","Elastic heart","Sia"
"22","Perdona si te llamo amor","Maldita Nerea"
"23","I bet my life","Imagine Dragons"
"24","Stay with me","Sam Smith"
"25","Pasos de cero","Pablo Alborán"
"26","Night changes","One Direction"
"27","Cool kids","Echosmith"
"28","Girls in luv","DJane Housekat;Rameez"
"29","Something big","Shawn Mendes"
"30","Something I need","Ben Haenow"
"31","Hijos de un mismo Dios","Macaco"
"32","All about that bass","Meghan Trainor"
"33","Lo que sobra de mí","Fito & Fitipaldis"
"34","Wrapped up","Olly Murs;Travie McCoy"
"35","Muévelo","Sofía Reyes;Wisin"
"36","Enamorate","Dvicio"
"37","The days","Avicii"
"38","Don't","Ed Sheeran"
"39","Indigo","Sweet California"
"40","Geronimo","Sheppard"
