"","Song","Artist"
"1","Tik tok","Ke$ha"
"2","Meet me halfway","The Black Eyed Peas"
"3","El run run","Rosario;Estopa"
"4","We are the world 25 for Haiti",NA
"5","Desde cuando","Alejandro Sanz"
"6","Bad romance","Lady GaGa"
"7","Cosas que suenan a...","Maldita Nerea"
"8","Quiero aprender de ti","El Canto del Loco"
"9","We weren't born to follow","Bon Jovi"
"10","Sexy bitch","David Guetta;Akon"
"11","Fight for this love","Cheryl"
"12","Que nadie","Manuel Carrasco;Malú"
"13","Estuve a punto de...","Miguel Bosé"
"14","Russian roulette","Rihanna"
"15","Fireflies","Owl City"
"16","Stereo love","Edward Maya;Molella"
"17","Diez minutos","Efecto Mariposa"
"18","Gitana (Pop version)","Shakira"
"19","Release me","Agnes"
"20","Antes de que cuente diez","Fito & Fitipaldis"
"21","Ayo technology","Milow"
"22","Mi princesa","David Bisbal"
"23","Babacar","Kate Ryan"
"24","I got you","Leona Lewis"
"25","Como una vela","Melendi"
"26","Lady Madrid","Pereza"
"27","Don't tell me that it's over","Amy MacDonald"
"28","La lluvia","María Villalón"
"29","Sweet dreams","Beyoncé"
"30","Miedo a perderte","TeenAngels"
"31","Llévatelo","Antonio Orozco"
"32","Blame it on the girls","Mika"
"33","Todo me da igual","Pignoise"
"34","Let's get excited","Alesha Dixon"
"35","Mensajes del agua","Macaco"
"36","Falling in love","McFly"
"37","Con sólo una mirada","Georgina"
"38","Undisclosed desires","Muse"
"39","Get to you","James Morrison"
"40","Doesn't mean anything","Alicia Keys"
