"","Song","Artist"
"1","Before you go","Lewis Capaldi"
"2","Se iluminaba",NA
"3","Blinding lights","The Weeknd"
"4","Physical","Dua Lipa"
"5","Some say",NA
"6","Una foto en blanco y negro","David Otero;Taburete"
"7","Tusa","Karol G;Nicki Minaj"
"8","Roses",NA
"9","Stupid love","Lady GaGa"
"10","Soldadito de hierro","Nil Moliner;Dani Fernández"
"11","4 besos","Lalo Ebratt;Lola Índigo;Rauw Alejandro"
"12","Dance monkey","Tones and I"
"13","Como si fueras a morir mañana","Leiva"
"14","Bailemos","Dani Fernández"
"15","Say so",NA
"16","Dosis","ChocQuibTown;Dvicio;Reik"
"17","I'm ready","Sam Smith;Demi Lovato"
"18","What a man gotta do","Jonas Brothers"
"19","Intentions","Justin Bieber;Quavo"
"20","Si tú la quieres","Aitana;David Bisbal"
"21","Torn","Ava Max"
"22","Don't start now","Dua Lipa"
"23","A dónde vamos","Morat"
"24","In your eyes","Robin Schulz;Alida"
"25","Cuando eramos dos","Sinsinati"
"26","Muévelo","Daddy Yankee;Nicky Jam"
"27","Adore you","Harry Styles"
"28","Sueño","Beret;Pablo Alborán"
"29","Rojo","J Balvin"
"30","Lay your head on me","Major Lazer;Marcus Mumford"
"31","Los huesos","Dani Martín;Juanes"
"32","Robarte el corazón","Ana Guerra;Bombai"
"33","Dolerme","Rosalía"
"34","Si me dices que sí","Camilo;Farruko;Reik"
"35","Me gusta","Anuel AA;Shakira"
"36","TBT","Manuel Turizo;Rauw Alejandro;Sebastián Yatra"
"37","+","Aitana;Cali y El Dandee"
"38","Tabú","Ava Max;Pablo Alborán"
"39","Ritmo (Bad boys for life)","J Balvin;The Black Eyed Peas"
"40","Underdog","Alicia Keys"
