"","Song","Artist"
"1","Give me everything","Pitbull;Afrojack;Nayer;Ne-Yo"
"2","Till the world ends","Britney Spears"
"3","Party rock anthem","LMFAO;GoonRock;Laurent Bennet"
"4","Where them girls at","David Guetta;Flo Rida;Nicki Minaj"
"5","Gimme the base (DJ)","Carlos Jean;Mandy Santos"
"6","Bailando por ahí","Juan Magán"
"7","Danza Kuduro","Don Omar;Lucenzo"
"8","The lazy song","Bruno Mars"
"9","On the floor","Jennifer López;Pitbull"
"10","Don't wanna go home","Jason Derülo"
"11","Price tag","Jessie J;B.o.B"
"12","Fácil","Maldita Nerea"
"13","Dirty dancer","Enrique Iglesias;Lil Wayne;Nayer;Usher"
"14","Mi lamento","Dani Martín"
"15","Bumpy ride","Mohombi"
"16","I'm into you","Jennifer López;Lil Wayne"
"17","Judas","Lady GaGa"
"18","S&M","Rihanna"
"19","Stand","Lenny Kravitz"
"20","Hello","Martin Solveig;Dragonette"
"21","Quién","Malú"
"22","Just can't get enough","The Black Eyed Peas"
"23","Soledad en mí","La Musicalité"
"24","Best thing I never had","Beyoncé"
"25","La niña que llora en tus fiestas","La Oreja de Van Gogh"
"26","Every teardrop is a waterfall","Coldplay"
"27","Como tú no hay 2","Beatriz Luengo;Yotuel Romero"
"28","Last friday night (T.G.I.F)","Katy Perry"
"29","Erase you","André Olà;Heléne"
"30","¿No podíamos ser agua?","Maldita Nerea"
"31","Get together","Marta Sánchez;Dmol"
"32","Amor clandestino","Maná"
"33","Sun is up","Inna;Play & Win"
"34","Rabiosa","Shakira;El Cata"
"35","All my people","Sasha Lopez;Andreea D;Broono"
"36","Quiero","Pignoise"
"37","Rolling in the deep","Adele"
"38","Grenade","Bruno Mars"
"39","Tip toeing","The Monomes"
"40","Canción de amor caducada","Melendi"
