"","Song","Artist"
"1","Ride","Twenty One Pilots"
"2","Closer","The Chainsmokers;Halsey"
"3","Let me love you","DJ Snake;Justin Bieber"
"4","Cold water","Major Lazer;Justin Bieber;MØ"
"5","Borro cassette","Maluma"
"6","Kiss the sky","Jason Derülo"
"7","The greatest","Sia;Kendrick Lamar"
"8","This girl","Kungs;Cookin' On 3 Burners"
"9","Sincericidio","Leiva"
"10","We don't talk anymore","Charlie Puth;Selena Gomez"
"11","Mama said","Lukas Graham"
"12","Perfect strangers","Jonas Blue;JP Cooper"
"13","Safari","J Balvin;BIA;Pharrell Williams;Sky Rompiendo El Bajo"
"14","Quiero que sepas","Juan Magán"
"15","Don't be so shy","Imany;Filatov & Karas"
"16","Carreteras infinitas","Sidonie"
"17","Heathens","Twenty One Pilots"
"18","My way","Calvin Harris"
"19","La bicicleta","Carlos Vives;Shakira"
"20","Treat you better","Shawn Mendes"
"21","De pies a cabeza","Nicky Jam;Maná"
"22","Perfect illusion","Lady GaGa"
"23","Fiesta en el infierno","Fangoria"
"24","All in my head (Flex)","Fifth Harmony;Fetty Wap"
"25","Come","Jain"
"26","Yo quiero vivir","Manuel Carrasco"
"27","One dance","Drake;Kyla;WizKid"
"28","Los charcos","Dani Martín"
"29","Kids","OneRepublic"
"30","Verano","La Oreja de Van Gogh"
"31","This house is not for sale","Bon Jovi"
"32","Lost on you","LP"
"33","Ain't your mama","Jennifer López"
"34","Cuánto me duele","Morat"
"35","Me too","Meghan Trainor"
"36","Final song","MØ"
"37","I hate u I love u (Short edit)","Gnash;Olivia O'Brien"
"38","Gyal you a party animal","Charly Black"
"39","Una vez más",NA
"40","Dark necessities","Red Hot Chili Peppers"
