"","Song","Artist"
"1","Hall of fame","The Script;Will.I.Am"
"2","Try","P!nk"
"3","Feel this moment","Pitbull;Christina Aguilera"
"4","Scream & shout","Will.I.Am;Britney Spears"
"5","No importa que llueva","Efecto Pasillo"
"6","Locked out of heaven","Bruno Mars"
"7","El beso","Pablo Alborán"
"8","Ho hey","The Lumineers"
"9","Viven","Rasel;Jadel"
"10","Little talks","Of Monsters and Men"
"11","Because we can","Bon Jovi"
"12","Heartbreaker","Auryn"
"13","Stay","Rihanna;Mikky Ekko"
"14","Don't you worry child","Swedish House Mafia;John Martin"
"15","Die young","Ke$ha"
"16","Tu jardín con enanitos","Melendi"
"17","Kiss you","One Direction"
"18","I knew you were trouble","Taylor Swift"
"19","I cry","Flo Rida"
"20","Impossible","James Arthur"
"21","Vuelvo a verte","Malú;Pablo Alborán"
"22","Otra vez me has sacado a bailar","La Oreja de Van Gogh"
"23","Troublemaker","Olly Murs;Flo Rida"
"24","It's time","Imagine Dragons"
"25","One more night","Maroon 5"
"26","This kiss","Carly Rae Jepsen"
"27","Mi marciana","Alejandro Sanz"
"28","Con fuego","Soraya;Aqeelion"
"29","Just one last time","David Guetta;Taped Rai"
"30","Boytoy","Angy"
"31","Disparé","Nena Daconte"
"32","Feel so close","Calvin Harris"
"33","Turn around","Conor Maynard;Ne-Yo"
"34","Lágrimas desordenadas","Melendi"
"35","Brand new me","Alicia Keys"
"36","Prisoners","Carlos Jean;DJ Nano;Antonio Ferrara"
"37","Sol","Macaco"
"38","Suit & tie","Justin Timberlake;Jay-Z"
"39","Unbreakable","Marien Baker;Shaun Frank"
"40","Diamonds","Rihanna"
