"","Song","Artist"
"1","Dosis","ChocQuibTown;Dvicio;Reik"
"2","Blinding lights","The Weeknd"
"3","Tusa","Karol G;Nicki Minaj"
"4","Don't start now","Dua Lipa"
"5","Soldadito de hierro","Nil Moliner;Dani Fernández"
"6","Una foto en blanco y negro","David Otero;Taburete"
"7","Physical","Dua Lipa"
"8","Dance monkey","Tones and I"
"9","Se iluminaba",NA
"10","Adore you","Harry Styles"
"11","What a man gotta do","Jonas Brothers"
"12","+","Aitana;Cali y El Dandee"
"13","Before you go","Lewis Capaldi"
"14","A dónde vamos","Morat"
"15","Morado","J Balvin"
"16","Stupid love","Lady GaGa"
"17","Robarte el corazón","Ana Guerra;Bombai"
"18","Muévelo","Daddy Yankee;Nicky Jam"
"19","Dolerme","Rosalía"
"20","4 besos","Lalo Ebratt;Lola Índigo;Rauw Alejandro"
"21","La mentira","Dani Martín"
"22","Como si fueras a morir mañana","Leiva"
"23","Bailemos","Dani Fernández"
"24","TBT","Manuel Turizo;Rauw Alejandro;Sebastián Yatra"
"25","Intentions","Justin Bieber;Quavo"
"26","Roses",NA
"27","Si me dices que sí","Camilo;Farruko;Reik"
"28","Underdog","Alicia Keys"
"29","Tabú","Ava Max;Pablo Alborán"
"30","Some say",NA
"31","Cuando eramos dos","Sinsinati"
"32","Kiss somebody",NA
"33","Ritmo (Bad boys for life)","J Balvin;The Black Eyed Peas"
"34","Indeciso","J Balvin;Lalo Ebratt;Reik"
"35","Torn","Ava Max"
"36","Me gusta","Anuel AA;Shakira"
"37","Si por mí fuera","Beret"
"38","Lay your head on me","Major Lazer;Marcus Mumford"
"39","Atrapado","Estopa"
"40","Memories","Maroon 5"
