"","Song","Artist"
"1","Love yourself","Justin Bieber"
"2","Hotline bling","Drake"
"3","Stitches","Shawn Mendes"
"4","Ex's & Oh's","Elle King"
"5","Sorry","Justin Bieber"
"6","Sax","Fleur East"
"7","Lush life","Zara Larsson"
"8","Hundred miles","YALL;Gabriela Richardson"
"9","Work","Rihanna;Drake"
"10","Bang my head","David Guetta;Fetty Wap;Sia"
"11","Light it up","Major Lazer;Fuse ODG;NYLA"
"12","Catch & release","Matt Simons;Deepend"
"13","When we were young","Adele"
"14","Easy love","Sigala"
"15","The hills","The Weeknd"
"16","Hymn for the weekend","Coldplay;Beyoncé"
"17","Tu enemigo","Pablo López;Juanes"
"18","Something in the way you move","Ellie Goulding"
"19","The girl is mine","99 Souls;Brandy;Destiny's Child"
"20","Runnin' (Lose it all)","Naughty Boy;Arrow Benjamin;Beyoncé"
"21","Here","Alessia Cara"
"22","Adventure of a lifetime","Coldplay"
"23","Keeping your head up","Birdy"
"24","Electric","Auryn"
"25","Adore","Jasmine Thompson"
"26","Here for you","Kygo;Ella Henderson"
"27","Sugar","Robin Schulz;Francesco Yates"
"28","You don't own me","Grace;G-Eazy"
"29","Si me porto mal","Dasoul"
"30","Renegades","X Ambassadors"
"31","Hello","Adele"
"32","Down with ya","Sweet California;Madcon"
"33","Ginza","J Balvin"
"34","What do you mean?","Justin Bieber"
"35","Fast car","Jonas Blue;Dakota"
"36","Ya no","Manuel Carrasco"
"37","How deep is your love","Calvin Harris;Disciples"
"38","Perfect","One Direction"
"39","Si te vienes a bailar","Efecto Pasillo"
"40","Old school","Abraham Mateo"
