"","Song","Artist"
"1","Moving","Macaco"
"2","Poker face","Lady GaGa"
"3","Colgando en tus manos","Carlos Baute;Marta Sánchez"
"4","Halo","Beyoncé"
"5","I'm yours","Jason Mraz"
"6","Summercat","Billie The Vision & the Dancers"
"7","Por quererte","Efecto Mariposa"
"8","Paranoid","Jonas Brothers"
"9","Loba","Shakira"
"10","I gotta feeling","The Black Eyed Peas"
"11","Hot n cold","Katy Perry"
"12","Estoy enfermo","Pignoise;Melendi"
"13","Si no estás","El Sueño de Morfeo"
"14","When love takes over","David Guetta;Kelly Rowland"
"15","The boy does nothing","Alesha Dixon"
"16","La suerte de mi vida","El Canto del Loco"
"17","Solo quiero bailar","Zenttric"
"18","Manos al aire","Nelly Furtado"
"19","4 segundos","Amaia Montero"
"20","When the sun comes down","R.I.O."
"21","Pick me up","Emilia de Poret"
"22","Violento amor","Pereza"
"23","Infinity 2008","Guru Josh Project;Klaas"
"24","Piratas del bar Caribe","Melendi"
"25","Tú sólo tú","Calle París"
"26","Ay amor","Nena Daconte"
"27","Broken strings","James Morrison;Nelly Furtado"
"28","Que te quería","La Quinta Estación"
"29","This is the life","Amy MacDonald"
"30","Change","Daniel Merriweather"
"31","Lala song","Bob Sinclar;The Sugarhill Gang"
"32","Me fuí","Bebe"
"33","Muñeca","Ilsa"
"34","Causa y efecto","Paulina Rubio"
"35","Human","The Killers"
"36","Your mind is on the run","The Monomes"
"37","La mejor noche de mi vida","Wagon Folk"
"38","Europa VII","La Oreja de Van Gogh"
"39","Viva la vida","Coldplay"
"40","Perdóname","Amaral"
