"","Song","Artist"
"1","Cuando nadie ve","Morat"
"2","Qué tienes tú","Dvicio;Mau y Ricky;Reik"
"3","Él no soy yo","Blas Cantó"
"4","Girls like you","Maroon 5;Cardi B"
"5","Lo siento","Beret"
"6","Déjala que baile","Melendi;Alejandro Sanz;Arkano"
"7","Fuego","Eleni Foureira"
"8","Ni la hora","Ana Guerra;Juan Magán"
"9","Ya no quiero ná","Lola Índigo"
"10","Teléfono","Aitana"
"11","Promises","Calvin Harris;Sam Smith"
"12","Kiss and make up","Dua Lipa;Black Pink"
"13","Loca","Sweet California"
"14","2002","Anne-Marie"
"15","Shotgun","George Ezra"
"16","Perdón","David Bisbal;Greeicy"
"17","Don't leave me alone","David Guetta;Anne-Marie"
"18","Happier","marshmello;Bastille"
"19","Malamente (Cap. 1 Augurio)","Rosalía"
"20","Amasijo de huesos","Sidecars"
"21","I'm a mess","Bebe Rexha"
"22","One kiss","Calvin Harris;Dua Lipa"
"23","Happier","Ed Sheeran"
"24","In my mind","Dynoro;Gigi D'Agostino"
"25","Leave a light on","Tom Walker"
"26","Te esperaré toda la vida","Dani Fernández"
"27","Electricity","Dua Lipa;Silk City"
"28","Beautiful","Bazzi;Camila Cabello"
"29","La llave","Pablo Alborán;Piso 21"
"30","No es justo","J Balvin;Zion & Lennox"
"31","Blow that smoke","Major Lazer;Tove Lo"
"32","La cintura","Álvaro Soler"
"33","Flames","David Guetta;Sia"
"34","Gira",NA
"35","Solo","Clean Bandit;Demi Lovato"
"36","Contradicción","Malú"
"37","Rise","Jonas Blue;Jack & Jack"
"38","Usted","Juan Magán;Mala Rodríguez"
"39","1, 2, 3","Sofía Reyes;De la Ghetto;Jason Derülo"
"40","Belerofón","Taburete"
