"","Song","Artist"
"1","Don't let me down","The Chainsmokers;Daya"
"2","Ain't your mama","Jennifer López"
"3","This girl","Kungs;Cookin' On 3 Burners"
"4","Middle","DJ Snake;Bipolar Sunshine"
"5","Cómo te atreves","Morat"
"6","Can't stop the feeling","Justin Timberlake"
"7","One dance","Drake;Kyla;WizKid"
"8","This is what you came for","Calvin Harris;Rihanna"
"9","We don't talk anymore","Charlie Puth;Selena Gomez"
"10","Bobo","J Balvin"
"11","Las ganas","Dani Martín"
"12","Wherever I go","OneRepublic"
"13","Treat you better","Shawn Mendes"
"14","In common","Alicia Keys"
"15","This one's for you","David Guetta;Zara Larsson"
"16","California dreamin'","Freischwimmer"
"17","Hold up","Beyoncé"
"18","Don't be so shy","Imany;Filatov & Karas"
"19","Don't you need somebody","RedOne;Enrique Iglesias;R. City;Serayah;Shaggy"
"20","Dark necessities","Red Hot Chili Peppers"
"21","Sincericidio","Leiva"
"22","Baila conmigo","Juan Magán;Luciana"
"23","Work from home","Fifth Harmony;Ty Dolla $ign"
"24","La bicicleta","Carlos Vives;Shakira"
"25","Cold water","Major Lazer;Justin Bieber;MØ"
"26","Duele el corazón","Enrique Iglesias;Wisin"
"27","Yo quiero vivir","Manuel Carrasco"
"28","Una vez más",NA
"29","Borro cassette","Maluma"
"30","Mama said","Lukas Graham"
"31","Me too","Meghan Trainor"
"32","Vuela corazón","Dasoul"
"33","Caos","Malú"
"34","I hate u I love u (Short edit)","Gnash;Olivia O'Brien"
"35","La tormenta","Sidecars"
"36","Send my love (To your new lover)","Adele"
"37","Fiesta en el infierno","Fangoria"
"38","Mira como vuelo","Miss Caffeina"
"39","Ride","Twenty One Pilots"
"40","No money","Galantis"
