"","Song","Artist"
"1","Let her go","Passenger"
"2","Get lucky","Daft Punk;Pharrell Williams"
"3","Thrift shop","Macklemore & Ryan Lewis;Wanz"
"4","Just give me a reason","P!nk;Nate Ruess"
"5","I could be the one","Avicii;Nicky Romero"
"6","Play hard","David Guetta;Akon;Ne-Yo"
"7","Ho hey","The Lumineers"
"8","Impossible","James Arthur"
"9","Live it up","Jennifer López;Pitbull"
"10","More than friends","Inna;Daddy Yankee"
"11","Cero","Dani Martín"
"12","Stay","Rihanna;Mikky Ekko"
"13","Quién","Pablo Alborán"
"14","When I was your man","Bruno Mars"
"15","No digas nada (Déjà vu)","Cali y Dandee"
"16","Unbreakable","Marien Baker;Shaun Frank"
"17","Vuelvo a verte","Malú;Pablo Alborán"
"18","Camino de rosas","Alejandro Sanz"
"19","Heartbreaker","Auryn"
"20","Funketón","Efecto Pasillo"
"21","Blurred lines","Robin Thicke;Pharrell Williams;T.I."
"22","Come & get it","Selena Gomez"
"23","On top of the world","Imagine Dragons"
"24","The other side","Jason Derülo"
"25","¡Corre!","Jesse & Joy"
"26","I love it","Icona Pop;Charli XCX"
"27","Turn on the radio","Xuso Jones"
"28","Right now","Kostrok"
"29","Mirrors","Justin Timberlake"
"30","Love me again","John Newman"
"31","Walks like Rihanna","The Wanted"
"32","Gitana","El Viaje de Elliot"
"33","Me enamoré (Feeling of love)","XRIZ"
"34","Tu jardín con enanitos","Melendi"
"35","Mondays","Yanela Brooks"
"36","Make my day","Auryn"
"37","Pretty boy","Edurne"
"38","Con fuego","Soraya;Aqeelion"
"39","Boytoy","Angy"
"40","Viven","Rasel;Jadel"
