"","Song","Artist"
"1","Te voy a esperar","Juan Magán;Belinda"
"2","Whistle","Flo Rida"
"3","Tanto","Pablo Alborán"
"4","Call me maybe","Carly Rae Jepsen"
"5","Wide awake","Katy Perry"
"6","Pan y mantequilla","Efecto Pasillo"
"7","Don't give up my game","Auryn"
"8","Drive by","Train"
"9","Se vende","Alejandro Sanz"
"10","We are never ever getting back together","Taylor Swift"
"11","We are young","Fun.;Janelle Monaé"
"12","Chasing the sun","The Wanted"
"13","Blow me (One last kiss)","P!nk"
"14","Don't wake me up","Chris Brown"
"15","Girl on fire","Alicia Keys"
"16","Euphoria","Loreen"
"17","Set fire to the rain","Adele"
"18","Noche de estrellas","Jose de Rico & Henry Méndez;Jay Santos"
"19","Somebody that I used to know","Gotye;Kimbra"
"20","Summer paradise","Simple Plan;Sean Paul"
"21","Payphone","Maroon 5;Wiz Khalifa"
"22","Candy","Robbie Williams"
"23","Live while we're young","One Direction"
"24","Don't stop the party","Pitbull;TJR"
"25","Scream","Usher"
"26","Lágrimas desordenadas","Melendi"
"27","Celebrating life","Xuso Jones"
"28","Balada","Gusttavo Lima"
"29","Diamonds","Rihanna"
"30","Una sola voz","Macaco"
"31","Starships","Nicki Minaj"
"32","Última noche en la tierra","La Musicalité"
"33","Locked out of heaven","Bruno Mars"
"34","Día cero","La Oreja de Van Gogh"
"35","Everything you didn't do (Spanish version)","Jamie Cullum;Frank T;Nita;Shinoflow"
"36","Stronger (What doesn't kill you)","Kelly Clarkson"
"37","Generation","Carlos Jean;Alex Ayora;Dans Swanz;Lucía Scansetti;Sweet Ross"
"38","Dance again","Jennifer López;Pitbull"
"39","Princess of China","Coldplay;Rihanna"
"40","En el mundo genial de las cosas que dices","Maldita Nerea"
