"","Song","Artist"
"1","Five more hours","Chris Brown;Deorro"
"2","Lean on","Major Lazer;DJ Snake;MØ"
"3","Are you with me","Lost Frequencies"
"4","Heroes","Måns Zelmerlöw"
"5","I really like you","Carly Rae Jepsen"
"6","Hey mama (Extended mix)","David Guetta;Afrojack;Bebe Rexha;Nicki Minaj"
"7","Shut up and dance","Walk the Moon"
"8","Hold my hand","Jess Glynne"
"9","Cuando me siento bien","Efecto Pasillo"
"10","Come and get it","John Newman"
"11","Like I can","Sam Smith"
"12","Él no te da","Dasoul"
"13","La gozadera","Gente de Zona;Marc Anthony"
"14","Cheerleader","OMI;Felix Jaehn"
"15","Hoy será","Antonio Orozco"
"16","Don't worry","Madcon;Ray Dalton"
"17","Want to want me","Jason Derülo"
"18","King","Years & Years"
"19","El perdón","Nicky Jam;Enrique Iglesias"
"20","Kill me (And make it quick)","Amelie"
"21","Good to be bad (Miedo a querer)","Paula Rojo"
"22","See you again","Wiz Khalifa;Charlie Puth"
"23","No pide tanto, idiota","Maldita Nerea"
"24","Volar","Macaco"
"25","I don't like it, I love it","Flo Rida;Robin Thicke;Verdine White"
"26","Recuérdame (Versión 2015)","Pablo Alborán"
"27","Firestone","Kygo;Conrad"
"28","Won't stop","Electric Nana"
"29","A que no me dejas","Alejandro Sanz"
"30","Cadillac","Mario Jefferson"
"31","Talk about you","Mika"
"32","Hey babe!","Calum"
"33","Vuelve","Juan Magán;DCS;Paulina Rubio"
"34","Lifetime","Alexander Som;Carlos Jean"
"35","Pastillas para dormir","Estopa"
"36","God invented fridays","Luis López;Madison Kiss"
"37","Walk","Kwabs"
"38","Garabatos","Fito & Fitipaldis"
"39","Mi verdad","Maná;Shakira"
"40","Sugar","Maroon 5"
