"","Song","Artist"
"1","Gimme the base (DJ)","Carlos Jean;Mandy Santos"
"2","Bailando por ahí","Juan Magán"
"3","Give me everything","Pitbull;Afrojack;Nayer;Ne-Yo"
"4","Danza Kuduro","Don Omar;Lucenzo"
"5","Till the world ends","Britney Spears"
"6","The lazy song","Bruno Mars"
"7","Party rock anthem","LMFAO;GoonRock;Laurent Bennet"
"8","Price tag","Jessie J;B.o.B"
"9","I'm into you","Jennifer López;Lil Wayne"
"10","La niña que llora en tus fiestas","La Oreja de Van Gogh"
"11","Where them girls at","David Guetta;Flo Rida;Nicki Minaj"
"12","Don't wanna go home","Jason Derülo"
"13","Last friday night (T.G.I.F)","Katy Perry"
"14","Dirty dancer","Enrique Iglesias;Lil Wayne;Nayer;Usher"
"15","Stand","Lenny Kravitz"
"16","Fácil","Maldita Nerea"
"17","Erase you","André Olà;Heléne"
"18","Bumpy ride","Mohombi"
"19","Mi lamento","Dani Martín"
"20","Judas","Lady GaGa"
"21","Best thing I never had","Beyoncé"
"22","¿No podíamos ser agua?","Maldita Nerea"
"23","Rain over me","Pitbull;Marc Anthony"
"24","Get together","Marta Sánchez;Dmol"
"25","Sweat","Snoop Dogg;David Guetta"
"26","Just can't get enough","The Black Eyed Peas"
"27","On the floor","Jennifer López;Pitbull"
"28","Moves like Jagger","Maroon 5;Christina Aguilera"
"29","Rolling in the deep","Adele"
"30","Soledad en mí","La Musicalité"
"31","S&M","Rihanna"
"32","The edge of glory","Lady GaGa"
"33","Amor clandestino","Maná"
"34","Hello","Martin Solveig;Dragonette"
"35","Quién","Malú"
"36","Sun is up","Inna;Play & Win"
"37","Every teardrop is a waterfall","Coldplay"
"38","Como tú no hay 2","Beatriz Luengo;Yotuel Romero"
"39","Glad you came","The Wanted"
"40","Rabiosa","Shakira;El Cata"
