"","Song","Artist"
"1","Superpoderes","Leiva"
"2","Atrévete","Nicky Jam;Sech"
"3","So am I","Ava Max"
"4","Old town road","Lil Nas X;Billy Ray Cyrus"
"5","Yo x ti tú x mí","Ozuna;Rosalía"
"6","Only human","Jonas Brothers"
"7","Beautiful people","Ed Sheeran;Khalid"
"8","Someone you loved","Lewis Capaldi;Madism"
"9","Me quedo",NA
"10","Qué bonito es querer","Manuel Carrasco"
"11","Señorita","Camila Cabello;Shawn Mendes"
"12","China","Anuel AA;Daddy Yankee;J Balvin;Karol G;Ozuna"
"13","Dance monkey","Tones and I"
"14","Indeciso","J Balvin;Lalo Ebratt;Reik"
"15","Don't start now",NA
"16","Liar","Camila Cabello"
"17","Índios y vaqueros","Sinsinati"
"18","How do you sleep?","Sam Smith"
"19","Piece of your heart","MEDUZA;Goodboys"
"20","Si te vas","Blas Cantó"
"21","You need to calm down","Taylor Swift"
"22","Get to know me","Anitta;Alesso"
"23","Circles","Post Malone"
"24","Si por mí fuera","Beret"
"25","Vuela (Beach pop)","Bombai"
"26","Don't call me up","Mabel"
"27","Bad guy","Billie Eilish"
"28","Orphans","Coldplay"
"29","Lie","Lukas Graham"
"30","Memories",NA
"31","Contando lunares","Don Patricio;Cruz Cafuné"
"32","Sucker","Jonas Brothers"
"33","Disparos","Dani Fernández"
"34","Mala Santa",NA
"35","I don't care","Ed Sheeran;Justin Bieber"
"36","Let me down slowly","Alec Benjamin;Alessia Cara"
"37","De tus ojos","Vanesa Martín;Carlos Jean"
"38","Nuestro Tiempo",NA
"39","Lo quiero todo","Macaco"
"40","Dímelo","Melendi;Andy Clay"
