"","Song","Artist"
"1","Sucker","Jonas Brothers"
"2","I don't care","Ed Sheeran;Justin Bieber"
"3","Calma (Alicia remix)","Alicia Keys;Farruko;Pedro Capó"
"4","Mi persona favorita","Alejandro Sanz;Camila Cabello"
"5","Presiento","Aitana;Morat"
"6","ME!","Taylor Swift;Brendon Urie"
"7","Con altura","El Guincho;J Balvin;Rosalía"
"8","High hopes","Panic! at the Disco"
"9","Don't call me up","Mabel"
"10","Dancing with a stranger","Sam Smith;Normani"
"11","Say my name","Bebe Rexha;David Guetta;J Balvin"
"12","Te echo de menos","Beret"
"13","Walk me home","P!nk"
"14","R.I.P.","Anitta;Rita Ora;Sofía Reyes"
"15","HP","Maluma"
"16","Fading","Alle Farben;ILIRA"
"17","Vuela (Beach pop)","Bombai"
"18","Nada sale mal","Aitana"
"19","Someone you loved","Lewis Capaldi;Madism"
"20","5 sentidos","Dvicio;Taburete"
"21","Mares igual que tú","Amaral"
"22","Swing","Danny Ocean"
"23","Disparos","Dani Fernández"
"24","Pa' dentro","Ana Mena;Sean Kingston"
"25","Soldi","Mahmood;Maikel Delacalle"
"26","Sweet but psycho","Ava Max"
"27","Con calma","Daddy Yankee;Snow"
"28","Don't worry bout me","Zara Larsson"
"29","De tus ojos","Vanesa Martín;Carlos Jean"
"30","Contando lunares","Don Patricio;Cruz Cafuné"
"31","Speechless","Robin Schulz;Erika Sirola"
"32","Never really over","Katy Perry"
"33","De la Tierra hasta Marte","Alfred García"
"34","Obsessed","Dynoro;Ina Wroldsen"
"35","Late","Pol Granch"
"36","No te preocupes por mí","Leiva"
"37","Love someone","Lukas Graham"
"38","Índios y vaqueros","Sinsinati"
"39","Merlí","Miss Caffeina"
"40","Bailo la pena","Macaco"
