"","Song","Artist"
"1","Are you with me","Lost Frequencies"
"2","Lean on","Major Lazer;DJ Snake;MØ"
"3","Él no te da","Dasoul"
"4","Heroes","Måns Zelmerlöw"
"5","Five more hours","Chris Brown;Deorro"
"6","I really like you","Carly Rae Jepsen"
"7","Want to want me","Jason Derülo"
"8","Hold my hand","Jess Glynne"
"9","Shut up and dance","Walk the Moon"
"10","Cuando me siento bien","Efecto Pasillo"
"11","King","Years & Years"
"12","Like I can","Sam Smith"
"13","See you again","Wiz Khalifa;Charlie Puth"
"14","Come and get it","John Newman"
"15","El perdón","Nicky Jam;Enrique Iglesias"
"16","Cheerleader","OMI;Felix Jaehn"
"17","Hoy será","Antonio Orozco"
"18","Firestone","Kygo;Conrad"
"19","Hey mama (Extended mix)","David Guetta;Afrojack;Bebe Rexha;Nicki Minaj"
"20","Kill me (And make it quick)","Amelie"
"21","Hey babe!","Calum"
"22","Walk","Kwabs"
"23","Volar","Macaco"
"24","Good to be bad (Miedo a querer)","Paula Rojo"
"25","Bills","LunchMoney Lewis"
"26","Sugar","Maroon 5"
"27","Won't stop","Electric Nana"
"28","No pide tanto, idiota","Maldita Nerea"
"29","Mi nuevo vicio","Paulina Rubio;Morat"
"30","Lifetime","Alexander Som;Carlos Jean"
"31","Mi verdad","Maná;Shakira"
"32","Cadillac","Mario Jefferson"
"33","Style","Taylor Swift"
"34","Recuérdame (Versión 2015)","Pablo Alborán"
"35","Don't worry","Madcon;Ray Dalton"
"36","A que no me dejas","Alejandro Sanz"
"37","God invented fridays","Luis López;Madison Kiss"
"38","G.D.F.R. (Going down for real)","Flo Rida;LooKas;Sage The Gemini"
"39","Talk about you","Mika"
"40","I'm an Albatraoz","AronChupa"
