"","Song","Artist"
"1","Sweet but psycho","Ava Max"
"2","High hopes","Panic! at the Disco"
"3","Say my name","Bebe Rexha;David Guetta;J Balvin"
"4","5 sentidos","Dvicio;Taburete"
"5","Mujer bruja","Mala Rodríguez;Lola Índigo"
"6","Con altura","El Guincho;J Balvin;Rosalía"
"7","Speechless","Robin Schulz;Erika Sirola"
"8","No te preocupes por mí","Leiva"
"9","Bajito","Ana Guerra"
"10","Giant","Calvin Harris;Rag'n'Bone Man"
"11","Sucker","Jonas Brothers"
"12","Close to me","Diplo;Ellie Goulding;Swae Lee"
"13","Lo siento","Beret"
"14","Love someone","Lukas Graham"
"15","Presiento","Aitana;Morat"
"16","No te enamores","Efecto Pasillo"
"17","R.I.P.","Anitta;Rita Ora;Sofía Reyes"
"18","Déjame ser","Manuel Carrasco"
"19","Dancing with a stranger","Sam Smith;Normani"
"20","Nothing breaks like a heart","Mark Ronson;Miley Cyrus"
"21","Walk me home","P!nk"
"22","Calma (Alicia remix)","Alicia Keys;Farruko;Pedro Capó"
"23","Fading","Alle Farben;ILIRA"
"24","Don't call me up","Mabel"
"25","Bailo la pena","Macaco"
"26","Swing","Danny Ocean"
"27","Besos a la lona","Melendi"
"28","Guay","Sweet California"
"29","Vas a quedarte","Aitana"
"30","Vuela (Beach pop)","Bombai"
"31","Back in the city","Alejandro Sanz;Nicky Jam"
"32","Pa' dentro","Ana Mena;Sean Kingston"
"33","Merlí","Miss Caffeina"
"34","Obsessed",NA
"35","I wish you were here","HRVY"
"36","Angels","Tom Walker"
"37","No volveré (A seguir tus pasos)","Blas Cantó"
"38","Tu refugio (Nueva versión)","Pablo Alborán"
"39","Kiss and make up","Dua Lipa;Black Pink"
"40","Inventas","Vanesa Martín"
