"","Song","Artist"
"1","Hello","Adele"
"2","El mismo sol (Under the same sun) (Spanglish version)","Álvaro Soler;Jennifer López"
"3","How deep is your love","Calvin Harris;Disciples"
"4","Locked away","R. City;Adam Levine"
"5","Ginza","J Balvin"
"6","What do you mean?","Justin Bieber"
"7","Reality","Lost Frequencies;Janieck Devy"
"8","Adventure of a lifetime","Coldplay"
"9","Alive","Sia"
"10","On my mind","Ellie Goulding"
"11","Runnin' (Lose it all)","Naughty Boy;Arrow Benjamin;Beyoncé"
"12","Can't feel my face","The Weeknd"
"13","Electric","Auryn"
"14","Quiero","Malú"
"15","Photograph","Ed Sheeran"
"16","Tu enemigo","Pablo López;Juanes"
"17","Hula hoop","OMI"
"18","Marvin Gaye","Charlie Puth;Meghan Trainor"
"19","Perfect","One Direction"
"20","Sorry","Justin Bieber"
"21","Old school","Abraham Mateo"
"22","Vuelve","Juan Magán;DCS;Paulina Rubio"
"23","Ain't nobody (Loves me better)","Felix Jaehn;Jasmine Thompson"
"24","Stole the show","Kygo;Parson James"
"25","Easy love","Sigala"
"26","Back it up (Spanish version)","Prince Royce;Jennifer López;Pitbull"
"27","Lean on","Major Lazer;DJ Snake;MØ"
"28","La escalera","Pablo Alborán"
"29","Fight song","Rachel Platten"
"30","Capitán Tapón","Alejandro Sanz"
"31","Down with ya","Sweet California;Madcon"
"32","Goodbye","Feder;Lyse"
"33","Don't worry","Madcon;Ray Dalton"
"34","The one I want","Electric Nana"
"35","Don't be so hard on yourself","Jess Glynne"
"36","Si te vienes a bailar","Efecto Pasillo"
"37","Shut up and dance","Walk the Moon"
"38","La gozadera","Gente de Zona;Marc Anthony"
"39","Supergirl","Anna Naklab;Alle Farben;Younotus"
"40","Headlights","Robin Schulz;Ilsey"
