"","Song","Artist"
"1","Chantaje","Shakira;Maluma"
"2","Rockabye","Clean Bandit;Anne-Marie;Sean Paul"
"3","Human","Rag'n'Bone Man"
"4","24k magic","Bruno Mars"
"5","Lost on you","LP"
"6","Starboy","The Weeknd;Daft Punk"
"7","Don't wanna know","Maroon 5;Kendrick Lamar"
"8","Safari","J Balvin;BIA;Pharrell Williams;Sky Rompiendo"
"9","The greatest","Sia;Kendrick Lamar"
"10","Love my life","Robbie Williams"
"11","Shout out to my ex","Little Mix"
"12","Antes que no","David Bisbal"
"13","Good life","Sweet California"
"14","Don't you know","Kungs;Jamie N Commons"
"15","Heathens","Twenty One Pilots"
"16","Not easy","Alex da Kid;Elle King;Wiz Khalifa;X Ambassadors"
"17","Gyal you a party animal","Charly Black"
"18","Yo quiero vivir","Manuel Carrasco"
"19","Sexual",NA
"20","Shed a light","David Guetta;Robin Schulz;Cheat Codes"
"21","Let me love you","DJ Snake;Justin Bieber"
"22","Cuando no me ves","Love of Lesbian"
"23","Blow your mind (Mwah)","Dua Lipa"
"24","La lluvia en los zapatos","Leiva"
"25","Hey baby","Diplo;Dimitri Vegas & Like Mike;Deb's Daughter"
"26","I don't wanna live forever","Zayn Malik;Taylor Swift"
"27","Ácido","Miss Caffeina"
"28","True disaster","Tove Lo"
"29","Reggaetón lento (Bailemos)","CNCO"
"30","Quiero que sepas","Juan Magán"
"31","By your side","Jonas Blue;Raye"
"32","In the name of love","Martin Garrix;Bebe Rexha"
"33","On hold","The xx"
"34","Dama y vagabundo","Bromas Aparte;Ana Mena"
"35","Closer","The Chainsmokers;Halsey"
"36","All night","Crystal Fighters"
"37","Todas las promesas","Dasoul"
"38","Sincericidio","Leiva"
"39","Re-arrange","Biffy Clyro"
"40","I got you","Bebe Rexha"
