"","Song","Artist"
"1","Impossible","James Arthur"
"2","Tu jardín con enanitos","Melendi"
"3","Feel this moment","Pitbull;Christina Aguilera"
"4","Heartbreaker","Auryn"
"5","No importa que llueva","Efecto Pasillo"
"6","Stay","Rihanna;Mikky Ekko"
"7","Ho hey","The Lumineers"
"8","When I was your man","Bruno Mars"
"9","Vuelvo a verte","Malú;Pablo Alborán"
"10","Try","P!nk"
"11","Viven","Rasel;Jadel"
"12","It's time","Imagine Dragons"
"13","Thrift shop","Macklemore & Ryan Lewis;Wanz"
"14","Turn around","Conor Maynard;Ne-Yo"
"15","I could be the one","Avicii;Nicky Romero"
"16","Kiss you","One Direction"
"17","Boytoy","Angy"
"18","Con fuego","Soraya;Aqeelion"
"19","Just give me a reason","P!nk;Nate Ruess"
"20","Quién","Pablo Alborán"
"21","Disparé","Nena Daconte"
"22","Get lucky","Daft Punk;Pharrell Williams"
"23","Prisoners","Carlos Jean;DJ Nano;Antonio Ferrara"
"24","Hall of fame","The Script;Will.I.Am"
"25","Mirrors","Justin Timberlake"
"26","¡Corre!","Jesse & Joy"
"27","I knew you were trouble","Taylor Swift"
"28","Unbreakable","Marien Baker;Shaun Frank"
"29","No digas nada (Déjà vu)","Cali y Dandee"
"30","Turn on the radio","Xuso Jones"
"31","Let her go","Passenger"
"32","Camino de rosas","Alejandro Sanz"
"33","Scream & shout","Will.I.Am;Britney Spears"
"34","Me enamoré (Feeling of love)","XRIZ"
"35","Little talks","Of Monsters and Men"
"36","Come & get it","Selena Gomez"
"37","Don't stop the dancing (Video edit)","Manian;Carlprit"
"38","Don't you worry child","Swedish House Mafia;John Martin"
"39","Right now","Kostrok"
"40","Locked out of heaven","Bruno Mars"
