"","Song","Artist"
"1","Titanium","David Guetta;Sia"
"2","We found love","Rihanna;Calvin Harris"
"3","Someone like you","Adele"
"4","Moves like Jagger","Maroon 5;Christina Aguilera"
"5","Got 2 luv u","Sean Paul;Alexis Jordan"
"6","I like how it feels","Enrique Iglesias;Pitbull;The WAV.s"
"7","Good feeling","Flo Rida"
"8","¿No podíamos ser agua?","Maldita Nerea"
"9","Coconut tree","Mohombi;Nicole Scherzinger"
"10","Ai se eu te pego","Michel Teló"
"11","I wanna go","Britney Spears"
"12","Paradise","Coldplay"
"13","Cometas por el cielo","La Oreja de Van Gogh"
"14","Glad you came","The Wanted"
"15","Antes de las seis","Shakira"
"16","Domino","Jessie J"
"17","Get back (ASAP)","Alexandra Stan"
"18","I'm into you","Jennifer López;Lil Wayne"
"19","La luna va y viene","El Pescao"
"20","Rain over me","Pitbull;Marc Anthony"
"21","Perdóname ángel","Melendi"
"22","Caminando","Amaia Montero"
"23","Gimme the base (DJ)","Carlos Jean;Mandy Santos"
"24","Me gustas tanto","Paulina Rubio"
"25","Erase you","André Olà;Heléne"
"26","La primavera","Estopa"
"27","Marry you","Bruno Mars"
"28","Without you","David Guetta;Usher"
"29","Dreamkiller","The Monomes"
"30","The edge of glory","Lady GaGa"
"31","No hay más","Antonio Orozco"
"32","Rolling in the deep","Adele"
"33","Stereo hearts","Gym Class Heroes;Adam Levine"
"34","Hangover","Taio Cruz;Flo Rida"
"35","Bailando por ahí","Juan Magán"
"36","Wepa","Gloria Estefan"
"37","The lazy song","Bruno Mars"
"38","Last friday night (T.G.I.F)","Katy Perry"
"39","Midnight","Mandy Santos;Carlos Jean"
"40","Danza Kuduro","Don Omar;Lucenzo"
